species_id,sciname,kingdom,phylum,tot_count_cells,num_countries,xbd
Fis-114203,Aplodactylus arctidens,Animalia,Chordata,250,2,transboundary
Fis-114204,Limnichthys polyactis,Animalia,Chordata,59,1,singlecountry
Fis-114207,Grahamichthys radiata,Animalia,Chordata,90,2,transboundary
Fis-114213,Plectranthias bilaticlavia,Animalia,Chordata,149,5,transboundary
Fis-114214,Pempheris compressa,Animalia,Chordata,157,2,transboundary
Fis-114217,Cheilodactylus fuscus,Animalia,Chordata,352,3,transboundary
Fis-114232,Bembrops morelandi,Animalia,Chordata,129,2,transboundary
Fis-114235,Minous longimanus,Animalia,Chordata,118,10,transboundary
Fis-114245,Amblyeleotris rhyax,Animalia,Chordata,1274,21,transboundary
Fis-114246,Amblyeleotris callopareia,Animalia,Chordata,305,7,transboundary
Fis-114247,Enneapterygius triserialis,Animalia,Chordata,540,19,transboundary
Fis-114251,Enneapterygius tutuilae,Animalia,Chordata,3700,78,transboundary
Fis-114255,Amblyeleotris latifasciata,Animalia,Chordata,1591,19,transboundary
Fis-114257,Enneapterygius ziegleri,Animalia,Chordata,1253,26,transboundary
Fis-114270,Forsterygion flavonigrum,Animalia,Chordata,93,1,singlecountry
Fis-11429,Coelorinchus ventrilux,Animalia,Chordata,346,31,transboundary
Fis-114346,Bembrops cadenati,Animalia,Chordata,114,11,transboundary
Fis-114368,Bembrops macromma,Animalia,Chordata,768,41,transboundary
Fis-114378,Bembrops magnisquamis,Animalia,Chordata,410,36,transboundary
Fis-114448,Bembrops nematopterus,Animalia,Chordata,257,18,transboundary
Fis-114457,Forsterygion gymnotum,Animalia,Chordata,44,2,transboundary
Fis-114510,Chauliodus pammelas,Animalia,Chordata,1746,8,transboundary
Fis-114525,Lampanyctus macropterus,Animalia,Chordata,4582,16,transboundary
Fis-114531,Ateleopus indicus,Animalia,Chordata,1035,35,transboundary
Fis-114550,Notacanthus indicus,Animalia,Chordata,7068,29,transboundary
Fis-114552,Bathygadus furvescens,Animalia,Chordata,1248,23,transboundary
Fis-114556,Bathygadus spongiceps,Animalia,Chordata,49448,74,transboundary
Fis-114565,Coryphaenoides macrolophus,Animalia,Chordata,6763,38,transboundary
Fis-114576,Helcogramma novaecaledoniae,Animalia,Chordata,258,11,transboundary
Fis-114584,Physiculus peregrinus,Animalia,Chordata,398,17,transboundary
Fis-114586,Gadella edelmanni,Animalia,Chordata,515,19,transboundary
Fis-114615,Ariosoma selenops,Animalia,Chordata,828,45,transboundary
Fis-114618,Rhynchoconger guppyi,Animalia,Chordata,652,39,transboundary
Fis-114623,Monolene atrimana,Animalia,Chordata,715,42,transboundary
Fis-114639,Lepidoblennius haplodactylus,Animalia,Chordata,137,3,transboundary
Fis-114644,Lepidoblennius marmoratus,Animalia,Chordata,89,1,singlecountry
Fis-114645,Plectrogenium barsukovi,Animalia,Chordata,4,1,singlecountry
Fis-114650,Norfolkia thomasi,Animalia,Chordata,920,34,transboundary
Fis-114690,Trianectes bucephalus,Animalia,Chordata,185,1,singlecountry
Fis-114698,Trinorfolkia clarkei,Animalia,Chordata,347,2,transboundary
Fis-114718,Trinorfolkia cristata,Animalia,Chordata,113,1,singlecountry
Fis-114720,Trinorfolkia incisa,Animalia,Chordata,236,1,singlecountry
Fis-114721,Ucla xenogrammus,Animalia,Chordata,2494,54,transboundary
Fis-114735,Neobythites steatiticus,Animalia,Chordata,501,20,transboundary
Fis-114739,Bassozetus glutinosus,Animalia,Chordata,6389,65,transboundary
Fis-114756,Poecilopsetta zanzibarensis,Animalia,Chordata,181,16,transboundary
Fis-114767,Paratriacanthodes herrei,Animalia,Chordata,1514,41,transboundary
Fis-114937,Symphurus billykrietei,Animalia,Chordata,836,45,transboundary
Fis-114940,Symphurus stigmosus,Animalia,Chordata,554,32,transboundary
Fis-114945,Lipogramma rosea,Animalia,Chordata,344,35,transboundary
Fis-114946,Lipogramma trilineata,Animalia,Chordata,528,30,transboundary
Fis-114960,Starksia occidentalis,Animalia,Chordata,183,21,transboundary
Fis-114973,Elacatinus chancei,Animalia,Chordata,451,40,transboundary
Fis-114974,Elacatinus horsti,Animalia,Chordata,536,33,transboundary
Fis-114976,Elacatinus oceanops,Animalia,Chordata,472,25,transboundary
Fis-114977,Elacatinus prochilos,Animalia,Chordata,579,40,transboundary
Fis-114978,Elacatinus randalli,Animalia,Chordata,537,40,transboundary
Fis-114979,Elacatinus xanthiprora,Animalia,Chordata,588,30,transboundary
Fis-115015,Rhynchoconger gracilior,Animalia,Chordata,657,43,transboundary
Fis-11509,Sillaginodes punctatus,Animalia,Chordata,272,1,singlecountry
Fis-115175,Polydactylus quadrifilis,Animalia,Chordata,220,18,transboundary
Fis-115192,Hemilepidotus spinosus,Animalia,Chordata,484,2,transboundary
Fis-115260,Acanthaphritis barbata,Animalia,Chordata,1331,13,transboundary
Fis-115342,Gymnachirus melas,Animalia,Chordata,193,3,transboundary
Fis-115352,Symphurus urospilus,Animalia,Chordata,541,16,transboundary
Fis-115360,Acanthurus bariene,Animalia,Chordata,3194,50,transboundary
Fis-115418,Ecsenius isos,Animalia,Chordata,439,12,transboundary
Fis-115461,Careproctus pycnosoma,Animalia,Chordata,276,3,transboundary
Fis-115472,Arhynchobatis asperrimus,Animalia,Chordata,306,4,transboundary
Fis-115474,Bathyraja shuntovi,Animalia,Chordata,676,4,transboundary
Fis-115496,Cottunculus nudus,Animalia,Chordata,224,3,transboundary
Fis-115500,Pterygotrigla pauli,Animalia,Chordata,744,12,transboundary
Fis-115501,Congiopodus coriaceus,Animalia,Chordata,218,3,transboundary
Fis-115502,Helicolenus barathri,Animalia,Chordata,583,4,transboundary
Fis-115511,Arnoglossus scapha,Animalia,Chordata,366,6,transboundary
Fis-115521,Favonigobius lateralis,Animalia,Chordata,684,10,transboundary
Fis-115596,Aulotrachichthys novaezelandicus,Animalia,Chordata,105,2,transboundary
Fis-115604,Coelorinchus bollonsi,Animalia,Chordata,293,3,transboundary
Fis-115610,Symphurus ginsburgi,Animalia,Chordata,111,3,transboundary
Fis-115614,Coelorinchus kermadecus,Animalia,Chordata,875,7,transboundary
Fis-11562,Sillago indica,Animalia,Chordata,40,2,transboundary
Fis-115623,Symphurus marginatus,Animalia,Chordata,857,41,transboundary
Fis-115627,Lophiocharon lithinostomus,Animalia,Chordata,789,11,transboundary
Fis-115629,Coelorinchus innotabilis,Animalia,Chordata,951,5,transboundary
Fis-115632,Coelorinchus oliverianus,Animalia,Chordata,456,2,transboundary
Fis-115644,Symphurus trewavasae,Animalia,Chordata,333,4,transboundary
Fis-115656,Koumansetta rainfordi,Animalia,Chordata,2135,51,transboundary
Fis-115669,Coelorinchus argentatus,Animalia,Chordata,753,7,transboundary
Fis-115683,Coelorinchus kamoharai,Animalia,Chordata,194,5,transboundary
Fis-115684,Coelorinchus labiatus,Animalia,Chordata,574,16,transboundary
Fis-115685,Coelorinchus macrochir,Animalia,Chordata,87,4,transboundary
Fis-115687,Coelorinchus scaphopsis,Animalia,Chordata,102,2,transboundary
Fis-115697,Coelorinchus quadricristatus,Animalia,Chordata,520,27,transboundary
Fis-115735,Breviraja colesi,Animalia,Chordata,741,45,transboundary
Fis-115739,Cruriraja poeyi,Animalia,Chordata,965,46,transboundary
Fis-115746,Champsodon nudivittis,Animalia,Chordata,32720,67,transboundary
Fis-115751,Chimaera cubana,Animalia,Chordata,573,38,transboundary
Fis-115790,Parahucho perryi,Animalia,Chordata,23,3,transboundary
Fis-115798,Eustomias brevibarbatus,Animalia,Chordata,12549,66,transboundary
Fis-115821,Polyipnus laternatus,Animalia,Chordata,1139,53,transboundary
Fis-115864,Diaphus minax,Animalia,Chordata,78,4,transboundary
Fis-115865,Scopelarchoides nicholsi,Animalia,Chordata,17760,60,transboundary
Fis-115873,Astronesthes similus,Animalia,Chordata,5895,44,transboundary
Fis-115888,Symphurus jenynsi,Animalia,Chordata,195,3,transboundary
Fis-115957,Physiculus kaupi,Animalia,Chordata,559,45,transboundary
Fis-115963,Ogcocephalus vespertilio,Animalia,Chordata,651,37,transboundary
Fis-115966,Cruriraja atlantis,Animalia,Chordata,516,39,transboundary
Fis-11598,Sillago robusta,Animalia,Chordata,168,1,singlecountry
Fis-115986,Polyipnus asteroides,Animalia,Chordata,7598,51,transboundary
Fis-115989,Polyipnus clarus,Animalia,Chordata,957,44,transboundary
Fis-116143,Grammonus diagrammus,Animalia,Chordata,240,14,transboundary
Fis-116241,Tribolodon brandtii,Animalia,Chordata,464,6,transboundary
Fis-116262,Neobythites gilli,Animalia,Chordata,1080,43,transboundary
Fis-116271,Hypoplectrus aberrans,Animalia,Chordata,561,40,transboundary
Fis-116279,Pholidichthys anguis,Animalia,Chordata,1405,24,transboundary
Fis-116293,Idiastion pacificum,Animalia,Chordata,239,8,transboundary
Fis-116296,Andriashevia aptera,Animalia,Chordata,35,2,transboundary
Fis-116302,Davidijordania jordaniana,Animalia,Chordata,401,6,transboundary
Fis-116311,Gymnelopsis brevifenestrata,Animalia,Chordata,535,7,transboundary
Fis-116314,Carapus dubius,Animalia,Chordata,250,13,transboundary
Fis-116315,Gymnelus hemifasciatus,Animalia,Chordata,4885,8,transboundary
Fis-116318,Gymnelus pauciporus,Animalia,Chordata,13,2,transboundary
Fis-116321,Gymnelus popovi,Animalia,Chordata,318,4,transboundary
Fis-116363,Nalbantichthys elongatus,Animalia,Chordata,100,5,transboundary
Fis-116365,Opaeophacus acrogeneius,Animalia,Chordata,57,3,transboundary
Fis-116371,Aiakas kreffti,Animalia,Chordata,111,6,transboundary
Fis-116375,Symphurus microrhynchus,Animalia,Chordata,3198,71,transboundary
Fis-11641,Pseudopleuronectes herzensteini,Animalia,Chordata,235,6,transboundary
Fis-116449,Austrolycus depressiceps,Animalia,Chordata,386,4,transboundary
Fis-116458,Austrolycus laticinctus,Animalia,Chordata,182,3,transboundary
Fis-116472,Crossostomus chilensis,Animalia,Chordata,269,8,transboundary
Fis-116477,Dadyanos insignis,Animalia,Chordata,296,6,transboundary
Fis-116479,Exechodontes daidaleus,Animalia,Chordata,747,44,transboundary
Fis-116558,Hadropogonichthys lindbergi,Animalia,Chordata,241,6,transboundary
Fis-116585,Letholycus microphthalmus,Animalia,Chordata,238,4,transboundary
Fis-116592,Lycodapus derjugini,Animalia,Chordata,64,4,transboundary
Fis-116597,Lycodes nakamurae,Animalia,Chordata,196,6,transboundary
Fis-116691,Lycenchelys albomaculata,Animalia,Chordata,70,5,transboundary
Fis-116692,Lycenchelys alba,Animalia,Chordata,2916,16,transboundary
Fis-116714,Alosa tanaica,Animalia,Chordata,119,6,transboundary
Fis-116725,Lycenchelys squamosa,Animalia,Chordata,36,3,transboundary
Fis-116726,Lycenchelys verrillii,Animalia,Chordata,435,4,transboundary
Fis-116731,Lycenchelys bachmanni,Animalia,Chordata,29,3,transboundary
Fis-116737,Lycenchelys bullisi,Animalia,Chordata,631,39,transboundary
Fis-116739,Lycenchelys camchatica,Animalia,Chordata,877,6,transboundary
Fis-116742,Lycenchelys cicatrifer,Animalia,Chordata,623,13,transboundary
Fis-116747,Lycenchelys incisa,Animalia,Chordata,478,13,transboundary
Fis-116754,Lycenchelys makushok,Animalia,Chordata,81,7,transboundary
Fis-116755,Lycenchelys micropora,Animalia,Chordata,567,7,transboundary
Fis-116901,Lycenchelys monstrosa,Animalia,Chordata,1116,15,transboundary
Fis-116902,Lycenchelys paxillus,Animalia,Chordata,561,5,transboundary
Fis-116910,Lycenchelys porifer,Animalia,Chordata,466,13,transboundary
Fis-116917,Lycenchelys ratmanovi,Animalia,Chordata,624,10,transboundary
Fis-116919,Lycenchelys rosea,Animalia,Chordata,43,2,transboundary
Fis-116926,Lycenchelys scaurus,Animalia,Chordata,453,13,transboundary
Fis-116935,Lycodapus dermatinus,Animalia,Chordata,239,5,transboundary
Fis-116939,Lycodapus poecilus,Animalia,Chordata,315,9,transboundary
Fis-116940,Lycodapus psarostomatus,Animalia,Chordata,345,4,transboundary
Fis-116941,Lycodes adolfi,Animalia,Chordata,1033,13,transboundary
Fis-116962,Lycodes concolor,Animalia,Chordata,833,5,transboundary
Fis-116964,Lycodes fasciatus,Animalia,Chordata,434,6,transboundary
Fis-116970,Lycodes microlepidotus,Animalia,Chordata,41,3,transboundary
Fis-116972,Lycodes ocellatus,Animalia,Chordata,104,5,transboundary
Fis-116973,Lycodes paucilepidotus,Animalia,Chordata,387,6,transboundary
Fis-116974,Lycodes pectoralis,Animalia,Chordata,258,7,transboundary
Fis-116994,Coregonus maraena,Animalia,Chordata,260,9,transboundary
Fis-117035,Starksia culebrae,Animalia,Chordata,277,36,transboundary
Fis-117037,Starksia variabilis,Animalia,Chordata,59,9,transboundary
Fis-117079,Lycodes raridens,Animalia,Chordata,2225,3,transboundary
Fis-117083,Lycodes schmidti,Animalia,Chordata,405,6,transboundary
Fis-117085,Lycodonus malvinensis,Animalia,Chordata,113,5,transboundary
Fis-117088,Lycodonus mirabilis,Animalia,Chordata,257,5,transboundary
Fis-117092,Notolycodes schmidti,Animalia,Chordata,272,6,transboundary
Fis-117094,Oidiphorus brevis,Animalia,Chordata,269,6,transboundary
Fis-117105,Ophthalmolycus macrops,Animalia,Chordata,91,1,singlecountry
Fis-117109,Pachycara crossacanthum,Animalia,Chordata,52,7,transboundary
Fis-117113,Pachycara gymninium,Animalia,Chordata,323,3,transboundary
Fis-117115,Pachycara lepinium,Animalia,Chordata,113,3,transboundary
Fis-117119,Pachycara mesoporum,Animalia,Chordata,127,5,transboundary
Fis-117121,Pachycara pammelas,Animalia,Chordata,106,3,transboundary
Fis-117126,Pachycara sulaki,Animalia,Chordata,451,38,transboundary
Fis-117130,Pachycara suspectum,Animalia,Chordata,351,16,transboundary
Fis-117134,Piedrabuenia ringueleti,Animalia,Chordata,63,5,transboundary
Fis-117143,Plesienchelys stehmanni,Animalia,Chordata,134,6,transboundary
Fis-117150,Pogonolycus elegans,Animalia,Chordata,459,6,transboundary
Fis-117153,Pogonolycus marinae,Animalia,Chordata,377,5,transboundary
Fis-117220,Johnsonina eriomma,Animalia,Chordata,715,40,transboundary
Fis-117350,Neomerinthe beanorum,Animalia,Chordata,752,40,transboundary
Fis-117358,Bothrocara elongatum,Animalia,Chordata,82,6,transboundary
Fis-117370,Peristedion imberbe,Animalia,Chordata,859,47,transboundary
Fis-117375,Peristedion longispatha,Animalia,Chordata,1655,43,transboundary
Fis-117378,Gymnelopsis ocellata,Animalia,Chordata,260,6,transboundary
Fis-117422,Lycenchelys alta,Animalia,Chordata,27,1,singlecountry
Fis-117773,Ophichthus cylindroideus,Animalia,Chordata,1101,42,transboundary
Fis-117866,Lycodes luetkenii,Animalia,Chordata,1110,16,transboundary
Fis-118052,Idiastion kyphos,Animalia,Chordata,307,31,transboundary
Fis-118058,Scorpaena bergii,Animalia,Chordata,623,33,transboundary
Fis-118106,Scorpaena melasma,Animalia,Chordata,375,37,transboundary
Fis-118261,Ernogrammus walkeri,Animalia,Chordata,10,1,singlecountry
Fis-118267,Eptatretus carlhubbsi,Animalia,Chordata,640,17,transboundary
Fis-118279,Torpedo fairchildi,Animalia,Chordata,240,3,transboundary
Fis-118376,Atherinella brasiliensis,Animalia,Chordata,447,12,transboundary
Fis-118509,Favonigobius gymnauchen,Animalia,Chordata,2331,20,transboundary
Fis-118529,Pseudophycis barbata,Animalia,Chordata,452,4,transboundary
Fis-11870,Fowleria isostigma,Animalia,Chordata,1717,23,transboundary
Fis-118742,Tylosurus fodiator,Animalia,Chordata,755,9,transboundary
Fis-119017,Artediellus dydymovi,Animalia,Chordata,257,6,transboundary
Fis-119200,Crystallias matsushimae,Animalia,Chordata,670,6,transboundary
Fis-119482,Hymenocephalus torvus,Animalia,Chordata,1041,20,transboundary
Fis-119508,Upeneus japonicus,Animalia,Chordata,549,6,transboundary
Fis-119586,Ichthyscopus sannio,Animalia,Chordata,369,8,transboundary
Fis-119716,Bryaninops yongei,Animalia,Chordata,3104,78,transboundary
Fis-119913,Acanthaluteres vittiger,Animalia,Chordata,276,1,singlecountry
Fis-120072,Nannobrachium nigrum,Animalia,Chordata,35114,53,transboundary
Fis-120127,Parmaturus macmillani,Animalia,Chordata,1156,27,transboundary
Fis-120202,Cephaloscyllium umbratile,Animalia,Chordata,2561,22,transboundary
Fis-120428,Yongeichthys criniger,Animalia,Chordata,3593,71,transboundary
Fis-120470,Kuronezumia bubonis,Animalia,Chordata,3451,90,transboundary
Fis-120669,Notacanthus sexspinis,Animalia,Chordata,2977,53,transboundary
Fis-120720,Trachyrincus longirostris,Animalia,Chordata,560,4,transboundary
Fis-120768,Cepola haastii,Animalia,Chordata,210,3,transboundary
Fis-120785,Neophrynichthys latus,Animalia,Chordata,180,2,transboundary
Fis-120794,Capromimus abbreviatus,Animalia,Chordata,256,2,transboundary
Fis-120888,Pseudoscopelus sagamianus,Animalia,Chordata,11068,28,transboundary
Fis-120906,Macroparalepis danae,Animalia,Chordata,2086,13,transboundary
Fis-120908,Lestidiops pacificus,Animalia,Chordata,47247,56,transboundary
Fis-120918,Snyderidia canina,Animalia,Chordata,5111,97,transboundary
Fis-120985,Girella fimbriata,Animalia,Chordata,11,5,transboundary
Fis-120986,Thamnaconus analis,Animalia,Chordata,129,4,transboundary
Fis-120991,Peltorhamphus tenuis,Animalia,Chordata,149,2,transboundary
Fis-121000,Crapatalus novaezelandiae,Animalia,Chordata,158,2,transboundary
Fis-121002,Leptoscopus macropygus,Animalia,Chordata,115,2,transboundary
Fis-121247,Conger orbignianus,Animalia,Chordata,246,5,transboundary
Fis-121312,Echelus uropterus,Animalia,Chordata,1944,56,transboundary
Fis-121460,Lepadogaster candolii,Animalia,Chordata,764,26,transboundary
Fis-121492,Choerodon azurio,Animalia,Chordata,1768,16,transboundary
Fis-121542,Brotula clarkae,Animalia,Chordata,291,11,transboundary
Fis-121574,Callionymus pleurostictus,Animalia,Chordata,2212,23,transboundary
Fis-121626,Lindbergichthys mizops,Animalia,Chordata,49,2,transboundary
Fis-121644,Pseudogramma pectoralis,Animalia,Chordata,1182,23,transboundary
Fis-121645,Suttonia lineata,Animalia,Chordata,1980,44,transboundary
Fis-121646,Suttonia suttoni,Animalia,Chordata,106,13,transboundary
Fis-121668,Nansenia tenera,Animalia,Chordata,566,4,transboundary
Fis-121672,Diplogrammus randalli,Animalia,Chordata,75,7,transboundary
Fis-121765,Myxine mcmillanae,Animalia,Chordata,807,44,transboundary
Fis-121781,Enneapterygius flavoccipitis,Animalia,Chordata,2467,51,transboundary
Fis-121783,Enneapterygius philippinus,Animalia,Chordata,2849,71,transboundary
Fis-121821,Bidenichthys beeblebroxi,Animalia,Chordata,34,1,singlecountry
Fis-122026,Acentronura breviperula,Animalia,Chordata,2778,32,transboundary
Fis-122288,Platycephalus fuscus,Animalia,Chordata,309,8,transboundary
Fis-122362,Cyprinodon variegatus variegatus,Animalia,Chordata,706,40,transboundary
Fis-122901,Aphos porosus,Animalia,Chordata,220,6,transboundary
Fis-122909,Paracetonurus flagellicauda,Animalia,Chordata,1372,11,transboundary
Fis-122912,Pterygotrigla guezei,Animalia,Chordata,336,24,transboundary
Fis-122963,Springerichthys kulbickii,Animalia,Chordata,776,32,transboundary
Fis-123048,Plectorhinchus lessonii,Animalia,Chordata,2000,25,transboundary
Fis-123096,Coryphaenoides fernandezianus,Animalia,Chordata,756,8,transboundary
Fis-123102,Sargocentron ensifer,Animalia,Chordata,2295,46,transboundary
Fis-123114,Bathyclupea hoskynii,Animalia,Chordata,1803,15,transboundary
Fis-123121,Chlorophthalmus mento,Animalia,Chordata,219,14,transboundary
Fis-123123,Hoplunnis pacifica,Animalia,Chordata,350,11,transboundary
Fis-123128,Peristedion barbiger,Animalia,Chordata,360,15,transboundary
Fis-123132,Porichthys pauciradiatus,Animalia,Chordata,954,47,transboundary
Fis-123138,Serranus aequidens,Animalia,Chordata,330,18,transboundary
Fis-123139,Serranus huascarii,Animalia,Chordata,345,11,transboundary
Fis-123142,Synchiropus atrilabiatus,Animalia,Chordata,348,19,transboundary
Fis-123164,Chromis jubauna,Animalia,Chordata,89,1,singlecountry
Fis-123176,Sargocentron hormion,Animalia,Chordata,120,6,transboundary
Fis-123179,Sargocentron iota,Animalia,Chordata,891,33,transboundary
Fis-123198,Pseudopercis semifasciata,Animalia,Chordata,324,5,transboundary
Fis-123205,Sphyraena tome,Animalia,Chordata,91,3,transboundary
Fis-123220,Parapercis dockinsi,Animalia,Chordata,2,1,singlecountry
Fis-123376,Etmopterus perryi,Animalia,Chordata,181,21,transboundary
Fis-123550,Bathyraja bergi,Animalia,Chordata,702,10,transboundary
Fis-123600,Ophidion imitator,Animalia,Chordata,159,12,transboundary
Fis-123648,Hypomesus japonicus,Animalia,Chordata,587,8,transboundary
Fis-123652,Icelus rastrinoides,Animalia,Chordata,509,7,transboundary
Fis-123653,Icelus stenosomus,Animalia,Chordata,192,4,transboundary
Fis-123655,Apogon robbyi,Animalia,Chordata,432,34,transboundary
Fis-123665,Podothecus sturioides,Animalia,Chordata,777,7,transboundary
Fis-123667,Podothecus veternus,Animalia,Chordata,514,5,transboundary
Fis-123670,Brachyopsis segaliensis,Animalia,Chordata,505,7,transboundary
Fis-123700,Hypsagonus corniger,Animalia,Chordata,242,6,transboundary
Fis-123702,Liparis latifrons,Animalia,Chordata,26,2,transboundary
