iucn_sid,sciname,kingdom,phylum,category,tot_count_cells,cell_cutoff,num_countries,xbd
39369,Carcharhinus hemiodon,ANIMALIA,CHORDATA,CR,57623,2881.15,21,transboundary
39370,Carcharhinus falciformis,ANIMALIA,CHORDATA,VU,1666153,83307.65,157,transboundary
39371,Carcharhinus leiodon,ANIMALIA,CHORDATA,EN,3407,170.35,9,transboundary
39372,Carcharhinus leucas,ANIMALIA,CHORDATA,NT,75869,3793.45,89,transboundary
39374,Carcharhinus longimanus,ANIMALIA,CHORDATA,VU,1800754,90037.7,173,transboundary
39375,Carcharhinus melanopterus,ANIMALIA,CHORDATA,NT,79831,3991.55,62,transboundary
39378,Galeocerdo cuvier,ANIMALIA,CHORDATA,NT,297851,14892.55,145,transboundary
39379,Glyphis glyphis,ANIMALIA,CHORDATA,EN,51,2.55,2,transboundary
39380,Negaprion brevirostris,ANIMALIA,CHORDATA,NT,60632,3031.6,67,transboundary
39381,Prionace glauca,ANIMALIA,CHORDATA,NT,2782257,139112.85,185,transboundary
39382,Rhizoprionodon terraenovae,ANIMALIA,CHORDATA,LC,12092,604.6,5,transboundary
39383,Scoliodon laticaudus,ANIMALIA,CHORDATA,NT,58753,2937.65,29,transboundary
39384,Triaenodon obesus,ANIMALIA,CHORDATA,NT,276063,13803.15,83,transboundary
39385,Sphyrna lewini,ANIMALIA,CHORDATA,EN,270283,13514.15,106,transboundary
39386,Sphyrna mokarran,ANIMALIA,CHORDATA,EN,194387,9719.35,125,transboundary
39387,Sphyrna tiburo,ANIMALIA,CHORDATA,LC,27172,1358.6,23,transboundary
39388,Sphyrna zygaena,ANIMALIA,CHORDATA,VU,81957,4097.85,109,transboundary
39389,Anoxypristis cuspidata,ANIMALIA,CHORDATA,EN,40923,2046.15,11,transboundary
39390,Pristis clavata,ANIMALIA,CHORDATA,EN,9768,488.4,1,singlecountry
39393,Pristis zijsron,ANIMALIA,CHORDATA,CR,35556,1777.8,13,transboundary
39394,Rhynchobatus djiddensis,ANIMALIA,CHORDATA,CR,3605,180.25,11,transboundary
39396,Tetronarce californica,ANIMALIA,CHORDATA,LC,4297,214.85,3,transboundary
39397,Dipturus batis,ANIMALIA,CHORDATA,CR,29343,1467.15,30,transboundary
39399,Raja clavata,ANIMALIA,CHORDATA,NT,52509,2625.45,61,transboundary
39400,Raja microocellata,ANIMALIA,CHORDATA,NT,5152,257.6,11,transboundary
39412,Taeniura lymma,ANIMALIA,CHORDATA,NT,22467,1123.35,36,transboundary
39413,Urogymnus asperrimus,ANIMALIA,CHORDATA,VU,68106,3405.3,42,transboundary
39415,Aetobatus narinari,ANIMALIA,CHORDATA,NT,254252,12712.6,124,transboundary
39416,Myliobatis californicus,ANIMALIA,CHORDATA,LC,2142,107.1,2,transboundary
39418,Mobula mobular,ANIMALIA,CHORDATA,EN,17492,874.6,18,transboundary
39771,Dipturus laevis,ANIMALIA,CHORDATA,EN,5068,253.4,4,transboundary
39773,Cephalopholis boenak,ANIMALIA,CHORDATA,LC,62133,3106.65,35,transboundary
39774,Cromileptes altivelis,ANIMALIA,CHORDATA,DD,51675,2583.75,24,transboundary
40635,Indopacetus pacificus,ANIMALIA,CHORDATA,DD,1066712,53335.6,82,transboundary
40715,Syngnathoides biaculeatus,ANIMALIA,CHORDATA,LC,26611,1330.55,36,transboundary
40773,Hippocampus subelongatus,ANIMALIA,CHORDATA,DD,464,23.2,1,singlecountry
40797,Carcharhinus amblyrhynchoides,ANIMALIA,CHORDATA,NT,55571,2778.55,30,transboundary
40802,Hippocampus barbouri,ANIMALIA,CHORDATA,VU,8458,422.9,3,transboundary
41006,Hippocampus guttulatus,ANIMALIA,CHORDATA,DD,16985,849.25,31,transboundary
41007,Hippocampus algiricus,ANIMALIA,CHORDATA,VU,4075,203.75,18,transboundary
41008,Hippocampus comes,ANIMALIA,CHORDATA,VU,19965,998.25,8,transboundary
41009,Hippocampus fisheri,ANIMALIA,CHORDATA,LC,1917,95.85,1,singlecountry
41010,Hippocampus kelloggi,ANIMALIA,CHORDATA,VU,74658,3732.9,36,transboundary
41030,Syngnathus watermeyeri,ANIMALIA,CHORDATA,CR,28,1.4,1,singlecountry
41064,Pseudobatos horkelii,ANIMALIA,CHORDATA,CR,1361,68.05,3,transboundary
41664,Arctocephalus forsteri,ANIMALIA,CHORDATA,LC,115712,5785.6,5,transboundary
41665,Otaria byronia,ANIMALIA,CHORDATA,LC,24030,1201.5,7,transboundary
41666,Zalophus californianus,ANIMALIA,CHORDATA,LC,16489,824.45,8,transboundary
41668,Zalophus wollebaeki,ANIMALIA,CHORDATA,EN,1039,51.95,1,singlecountry
41670,Histriophoca fasciata,ANIMALIA,CHORDATA,LC,80425,4021.25,5,transboundary
41671,Pagophilus groenlandicus,ANIMALIA,CHORDATA,LC,95146,4757.3,9,transboundary
41672,Pusa hispida,ANIMALIA,CHORDATA,LC,183100,9155,13,transboundary
41711,Eubalaena japonica,ANIMALIA,CHORDATA,EN,60028,3001.4,5,transboundary
41712,Eubalaena glacialis,ANIMALIA,CHORDATA,EN,161826,8091.3,21,transboundary
41714,Tursiops aduncus,ANIMALIA,CHORDATA,DD,217848,10892.4,50,transboundary
41715,Phocoena dioptrica,ANIMALIA,CHORDATA,LC,467346,23367.3,16,transboundary
41716,Hippocampus denise,ANIMALIA,CHORDATA,DD,27906,1395.3,12,transboundary
41718,Apristurus albisoma,ANIMALIA,CHORDATA,LC,2032,101.6,3,transboundary
41719,Apristurus exsanguis,ANIMALIA,CHORDATA,LC,12762,638.1,2,transboundary
41720,Asymbolus analis,ANIMALIA,CHORDATA,LC,627,31.35,1,singlecountry
41721,Asymbolus funebris,ANIMALIA,CHORDATA,DD,84,4.2,1,singlecountry
41722,Asymbolus occiduus,ANIMALIA,CHORDATA,LC,4063,203.15,1,singlecountry
41723,Asymbolus pallidus,ANIMALIA,CHORDATA,LC,4733,236.65,1,singlecountry
41724,Asymbolus parvus,ANIMALIA,CHORDATA,LC,4921,246.05,1,singlecountry
41725,Asymbolus rubiginosus,ANIMALIA,CHORDATA,LC,2952,147.6,1,singlecountry
41726,Asymbolus submaculatus,ANIMALIA,CHORDATA,LC,2121,106.05,1,singlecountry
41727,Asymbolus vincenti,ANIMALIA,CHORDATA,LC,8100,405,1,singlecountry
41728,Atelomycterus fasciatus,ANIMALIA,CHORDATA,LC,1281,64.05,1,singlecountry
41729,Atelomycterus macleayi,ANIMALIA,CHORDATA,LC,5045,252.25,2,transboundary
41730,Atelomycterus marmoratus,ANIMALIA,CHORDATA,NT,32248,1612.4,17,transboundary
41731,Aulohalaelurus labiosus,ANIMALIA,CHORDATA,LC,1016,50.8,1,singlecountry
41732,Brachaelurus waddi,ANIMALIA,CHORDATA,LC,374,18.7,1,singlecountry
41733,Carcharhinus cautus,ANIMALIA,CHORDATA,DD,14776,738.8,5,transboundary
41735,Carcharhinus fitzroyensis,ANIMALIA,CHORDATA,LC,13124,656.2,3,transboundary
41736,Carcharhinus galapagensis,ANIMALIA,CHORDATA,NT,33997,1699.85,34,transboundary
41737,Carcharhinus macloti,ANIMALIA,CHORDATA,NT,96449,4822.45,27,transboundary
41738,Carcharhinus sealei,ANIMALIA,CHORDATA,NT,82628,4131.4,28,transboundary
41739,Carcharhinus tilstoni,ANIMALIA,CHORDATA,LC,13549,677.45,3,transboundary
41740,Centrophorus harrissoni,ANIMALIA,CHORDATA,EN,2531,126.55,4,transboundary
41741,Carcharhinus brachyurus,ANIMALIA,CHORDATA,NT,78694,3934.7,48,transboundary
41743,Callorhinchus milii,ANIMALIA,CHORDATA,LC,7531,376.55,2,transboundary
41746,Centroscyllium kamoharai,ANIMALIA,CHORDATA,LC,8193,409.65,2,transboundary
41747,Centroscymnus coelolepis,ANIMALIA,CHORDATA,NT,57689,2884.45,41,transboundary
41749,Centroscymnus owstonii,ANIMALIA,CHORDATA,VU,37691,1884.55,22,transboundary
41752,Cephaloscyllium isabellum,ANIMALIA,CHORDATA,LC,7916,395.8,1,singlecountry
41753,Cephaloscyllium laticeps,ANIMALIA,CHORDATA,LC,5137,256.85,1,singlecountry
41754,Neophocaena asiaeorientalis,ANIMALIA,CHORDATA,EN,10590,529.5,5,transboundary
41755,Physeter macrocephalus,ANIMALIA,CHORDATA,VU,3471364,173568.2,198,transboundary
41759,Mesoplodon perrini,ANIMALIA,CHORDATA,DD,451,22.55,1,singlecountry
41760,Mesoplodon traversii,ANIMALIA,CHORDATA,DD,256458,12822.9,6,transboundary
41762,Delphinus delphis,ANIMALIA,CHORDATA,EN,25159,1257.95,18,transboundary
41791,Chiloscyllium indicum,ANIMALIA,CHORDATA,NT,40467,2023.35,21,transboundary
41792,Chiloscyllium griseum,ANIMALIA,CHORDATA,NT,48817,2440.85,20,transboundary
41793,Chimaera panthera,ANIMALIA,CHORDATA,DD,1691,84.55,2,transboundary
41794,Chlamydoselachus anguineus,ANIMALIA,CHORDATA,LC,36453,1822.65,28,transboundary
41795,Cirrhigaleus barbifer,ANIMALIA,CHORDATA,DD,2404,120.2,4,transboundary
41796,Bathytoshia brevicaudata,ANIMALIA,CHORDATA,LC,17763,888.15,4,transboundary
41797,Hemitrygon fluviorum,ANIMALIA,CHORDATA,VU,1808,90.4,3,transboundary
41798,Deania calcea,ANIMALIA,CHORDATA,LC,51702,2585.1,29,transboundary
41799,Dipturus innominatus,ANIMALIA,CHORDATA,LC,6851,342.55,1,singlecountry
41800,Zearaja nasutus,ANIMALIA,CHORDATA,LC,8130,406.5,2,transboundary
41801,Echinorhinus brucus,ANIMALIA,CHORDATA,DD,92075,4603.75,57,transboundary
41802,Echinorhinus cookei,ANIMALIA,CHORDATA,DD,18848,942.4,10,transboundary
41804,Etmopterus caudistigmus,ANIMALIA,CHORDATA,LC,445,22.25,2,transboundary
41805,Etmopterus dianthus,ANIMALIA,CHORDATA,LC,532,26.6,2,transboundary
41806,Etmopterus dislineatus,ANIMALIA,CHORDATA,LC,5539,276.95,2,transboundary
41807,Etmopterus evansi,ANIMALIA,CHORDATA,LC,3760,188,3,transboundary
41808,Etmopterus fusus,ANIMALIA,CHORDATA,LC,1245,62.25,1,singlecountry
41809,Etmopterus pseudosqualiolus,ANIMALIA,CHORDATA,LC,548,27.4,2,transboundary
41810,Eusphyra blochii,ANIMALIA,CHORDATA,EN,61090,3054.5,28,transboundary
41811,Figaro boardmani,ANIMALIA,CHORDATA,LC,12492,624.6,1,singlecountry
41812,Galeus gracilis,ANIMALIA,CHORDATA,DD,2804,140.2,3,transboundary
41813,Gogolia filewoodi,ANIMALIA,CHORDATA,DD,1688,84.4,1,singlecountry
41814,Gollum attenuatus,ANIMALIA,CHORDATA,LC,5069,253.45,3,transboundary
41816,Hemigaleus microstoma,ANIMALIA,CHORDATA,VU,43020,2151,19,transboundary
41818,Hemiscyllium ocellatum,ANIMALIA,CHORDATA,LC,22067,1103.35,4,transboundary
41819,Hemiscyllium strahani,ANIMALIA,CHORDATA,VU,592,29.6,1,singlecountry
41820,Hemiscyllium trispeculare,ANIMALIA,CHORDATA,LC,12887,644.35,4,transboundary
41821,Hemitriakis abdita,ANIMALIA,CHORDATA,DD,2753,137.65,2,transboundary
41822,Hemitriakis falcata,ANIMALIA,CHORDATA,LC,1737,86.85,1,singlecountry
41823,Heptranchias perlo,ANIMALIA,CHORDATA,NT,152229,7611.45,77,transboundary
41824,Heterodontus galeatus,ANIMALIA,CHORDATA,LC,472,23.6,1,singlecountry
41825,Heterodontus zebra,ANIMALIA,CHORDATA,LC,42024,2101.2,15,transboundary
41826,Hydrolagus bemisi,ANIMALIA,CHORDATA,LC,13803,690.15,2,transboundary
41827,Hydrolagus novaezealandiae,ANIMALIA,CHORDATA,LC,6601,330.05,1,singlecountry
41828,Hypnos monopterygius,ANIMALIA,CHORDATA,LC,8603,430.15,1,singlecountry
41829,Iago garricki,ANIMALIA,CHORDATA,LC,21787,1089.35,5,transboundary
41830,Isistius brasiliensis,ANIMALIA,CHORDATA,LC,21264,1063.2,28,transboundary
41831,Loxodon macrorhinus,ANIMALIA,CHORDATA,LC,96562,4828.1,36,transboundary
41832,Mobula eregoodootenkee,ANIMALIA,CHORDATA,NT,116022,5801.1,37,transboundary
41833,Mobula japanica,ANIMALIA,CHORDATA,NT,79931,3996.55,52,transboundary
41835,Nebrius ferrugineus,ANIMALIA,CHORDATA,VU,126096,6304.8,50,transboundary
41836,Negaprion acutidens,ANIMALIA,CHORDATA,VU,50547,2527.35,41,transboundary
41837,Orectolobus maculatus,ANIMALIA,CHORDATA,LC,5771,288.55,1,singlecountry
41838,Orectolobus ornatus,ANIMALIA,CHORDATA,LC,2694,134.7,1,singlecountry
41839,Orectolobus wardi,ANIMALIA,CHORDATA,LC,5598,279.9,2,transboundary
41840,Oxynotus bruniensis,ANIMALIA,CHORDATA,NT,11933,596.65,3,transboundary
41841,Parascyllium collare,ANIMALIA,CHORDATA,LC,580,29,1,singlecountry
41842,Parascyllium ferrugineum,ANIMALIA,CHORDATA,LC,5147,257.35,1,singlecountry
41843,Parascyllium sparsimaculatum,ANIMALIA,CHORDATA,DD,323,16.15,1,singlecountry
41844,Parascyllium variolatum,ANIMALIA,CHORDATA,LC,5283,264.15,1,singlecountry
41845,Parmaturus macmillani,ANIMALIA,CHORDATA,DD,1299,64.95,1,singlecountry
41846,Pristiophorus nudipinnis,ANIMALIA,CHORDATA,LC,4381,219.05,1,singlecountry
41848,Rhina ancylostoma,ANIMALIA,CHORDATA,CR,79001,3950.05,43,transboundary
41850,Rhizoprionodon acutus,ANIMALIA,CHORDATA,LC,152025,7601.25,63,transboundary
41851,Rhizoprionodon oligolinx,ANIMALIA,CHORDATA,LC,55717,2785.85,25,transboundary
41852,Rhizoprionodon taylori,ANIMALIA,CHORDATA,LC,15634,781.7,3,transboundary
41853,Rhynchobatus australiae,ANIMALIA,CHORDATA,CR,7798,389.9,5,transboundary
41854,Rhynchobatus laevis,ANIMALIA,CHORDATA,CR,8471,423.55,8,transboundary
41855,Scymnodalatias albicauda,ANIMALIA,CHORDATA,DD,8431,421.55,4,transboundary
41856,Scymnodalatias sherwoodi,ANIMALIA,CHORDATA,DD,5341,267.05,3,transboundary
41857,Somniosus antarcticus,ANIMALIA,CHORDATA,LC,13628,681.4,10,transboundary
41858,Squaliolus aliae,ANIMALIA,CHORDATA,LC,25264,1263.2,9,transboundary
41859,Squalus megalops,ANIMALIA,CHORDATA,DD,113328,5666.4,44,transboundary
41860,Squalus melanurus,ANIMALIA,CHORDATA,DD,41,2.05,1,singlecountry
41861,Squalus rancureli,ANIMALIA,CHORDATA,NT,161,8.05,1,singlecountry
41862,Squatina australis,ANIMALIA,CHORDATA,LC,5848,292.4,1,singlecountry
41863,Squatina tergocellata,ANIMALIA,CHORDATA,LC,3816,190.8,1,singlecountry
41864,Sutorectus tentaculatus,ANIMALIA,CHORDATA,LC,3591,179.55,1,singlecountry
41866,Trygonorrhina fasciata,ANIMALIA,CHORDATA,LC,510,25.5,1,singlecountry
41870,Aulohalaelurus kanakorum,ANIMALIA,CHORDATA,DD,37,1.85,1,singlecountry
41871,Centrophorus squamosus,ANIMALIA,CHORDATA,VU,42298,2114.9,28,transboundary
41872,Chiloscyllium punctatum,ANIMALIA,CHORDATA,NT,54974,2748.7,18,transboundary
41873,Eucrossorhinus dasypogon,ANIMALIA,CHORDATA,LC,12508,625.4,4,transboundary
41874,Hemipristis elongata,ANIMALIA,CHORDATA,VU,64543,3227.15,39,transboundary
41875,Hemiscyllium hallstromi,ANIMALIA,CHORDATA,VU,648,32.4,1,singlecountry
41876,Odontaspis ferox,ANIMALIA,CHORDATA,VU,78390,3919.5,57,transboundary
41877,Squalus mitsukurii,ANIMALIA,CHORDATA,DD,22469,1123.45,8,transboundary
42700,Apristurus melanoasper,ANIMALIA,CHORDATA,LC,52328,2616.4,16,transboundary
42701,Apristurus ampliceps,ANIMALIA,CHORDATA,LC,5882,294.1,3,transboundary
42703,Apristurus bucephalus,ANIMALIA,CHORDATA,DD,101,5.05,1,singlecountry
42704,Apristurus australis,ANIMALIA,CHORDATA,LC,8533,426.65,1,singlecountry
42706,Cephaloscyllium albipinnum,ANIMALIA,CHORDATA,CR,3667,183.35,1,singlecountry
42707,Cephaloscyllium variegatum,ANIMALIA,CHORDATA,NT,3161,158.05,1,singlecountry
42709,Cephaloscyllium zebrum,ANIMALIA,CHORDATA,DD,178,8.9,1,singlecountry
42710,Cephaloscyllium speccum,ANIMALIA,CHORDATA,DD,1656,82.8,1,singlecountry
42711,Figaro striatus,ANIMALIA,CHORDATA,DD,1991,99.55,1,singlecountry
42712,Glyphis garricki,ANIMALIA,CHORDATA,CR,3765,188.25,2,transboundary
42713,Halaelurus sellus,ANIMALIA,CHORDATA,LC,4274,213.7,1,singlecountry
42716,Mustelus stevensi,ANIMALIA,CHORDATA,LC,2021,101.05,1,singlecountry
42717,Orectolobus hutchinsi,ANIMALIA,CHORDATA,LC,1388,69.4,1,singlecountry
42718,Parmaturus bigus,ANIMALIA,CHORDATA,DD,61,3.05,1,singlecountry
42720,Pristiophorus delicatus,ANIMALIA,CHORDATA,LC,2822,141.1,1,singlecountry
42721,Rhinobatos sainsburyi,ANIMALIA,CHORDATA,LC,5305,265.25,2,transboundary
42722,Squalus notocaudatus,ANIMALIA,CHORDATA,LC,2810,140.5,1,singlecountry
42723,Squalus albifrons,ANIMALIA,CHORDATA,LC,3109,155.45,1,singlecountry
42725,Squalus crassispinus,ANIMALIA,CHORDATA,LC,4929,246.45,2,transboundary
42726,Squalus nasutus,ANIMALIA,CHORDATA,NT,4103,205.15,3,transboundary
42727,Squalus grahami,ANIMALIA,CHORDATA,NT,3626,181.3,1,singlecountry
42728,Squatina pseudocellata,ANIMALIA,CHORDATA,LC,4196,209.8,1,singlecountry
42729,Squatina albipunctata,ANIMALIA,CHORDATA,VU,6114,305.7,1,singlecountry
42730,Urolophus kapalensis,ANIMALIA,CHORDATA,NT,162,8.1,1,singlecountry
42838,Centrophorus moluccensis,ANIMALIA,CHORDATA,DD,13655,682.75,11,transboundary
43972,Polyprion americanus,ANIMALIA,CHORDATA,DD,88158,4407.9,49,transboundary
43974,Epinephelus akaara,ANIMALIA,CHORDATA,EN,10389,519.45,6,transboundary
44166,Aonyx cinereus,ANIMALIA,CHORDATA,VU,1928,96.4,10,transboundary
44167,Sicyopterus stimpsoni,ANIMALIA,CHORDATA,LR/nt,3626,181.3,2,transboundary
44170,Bythaelurus dawsoni,ANIMALIA,CHORDATA,LC,7790,389.5,2,transboundary
44171,Bythaelurus incanus,ANIMALIA,CHORDATA,DD,141,7.05,1,singlecountry
44183,Beringraja binoculata,ANIMALIA,CHORDATA,LC,7632,381.6,3,transboundary
44186,Aptychotrema vincentiana,ANIMALIA,CHORDATA,LC,6021,301.05,1,singlecountry
44205,Trigonognathus kabeyai,ANIMALIA,CHORDATA,DD,1391,69.55,2,transboundary
44206,Oxynotus japonicus,ANIMALIA,CHORDATA,DD,114,5.7,1,singlecountry
44207,Apristurus aphyodes,ANIMALIA,CHORDATA,LC,4665,233.25,6,transboundary
44209,Apristurus brunneus,ANIMALIA,CHORDATA,DD,11283,564.15,9,transboundary
44210,Apristurus fedorovi,ANIMALIA,CHORDATA,DD,665,33.25,1,singlecountry
44211,Apristurus gibbosus,ANIMALIA,CHORDATA,DD,855,42.75,4,transboundary
44212,Apristurus herklotsi,ANIMALIA,CHORDATA,DD,3269,163.45,5,transboundary
44213,Apristurus internatus,ANIMALIA,CHORDATA,DD,2850,142.5,4,transboundary
44214,Apristurus investigatoris,ANIMALIA,CHORDATA,DD,554,27.7,2,transboundary
44215,Apristurus kampae,ANIMALIA,CHORDATA,DD,4352,217.6,2,transboundary
44216,Apristurus laurussonii,ANIMALIA,CHORDATA,DD,361,18.05,4,transboundary
44217,Apristurus longicephalus,ANIMALIA,CHORDATA,LC,25253,1262.65,13,transboundary
44218,Apristurus macrorhynchus,ANIMALIA,CHORDATA,DD,4041,202.05,4,transboundary
44219,Apristurus macrostomus,ANIMALIA,CHORDATA,DD,703,35.15,3,transboundary
44220,Apristurus micropterygeus,ANIMALIA,CHORDATA,DD,583,29.15,2,transboundary
44221,Apristurus parvipinnis,ANIMALIA,CHORDATA,DD,10839,541.95,14,transboundary
44222,Apristurus pinguis,ANIMALIA,CHORDATA,LC,7672,383.6,5,transboundary
44223,Apristurus platyrhynchus,ANIMALIA,CHORDATA,LC,6461,323.05,8,transboundary
44224,Apristurus profundorum,ANIMALIA,CHORDATA,DD,3836,191.8,8,transboundary
44225,Apristurus sinensis,ANIMALIA,CHORDATA,DD,10836,541.8,7,transboundary
44226,Apristurus spongiceps,ANIMALIA,CHORDATA,DD,5357,267.85,2,transboundary
44228,Bythaelurus hispidus,ANIMALIA,CHORDATA,DD,2912,145.6,4,transboundary
44229,Bythaelurus immaculatus,ANIMALIA,CHORDATA,DD,755,37.75,3,transboundary
44478,Awaous macrorhynchus,ANIMALIA,CHORDATA,LC,16,0.8,1,singlecountry
44479,Eleotris pellegrini,ANIMALIA,CHORDATA,LC,1563,78.15,2,transboundary
44496,Pliotrema warreni,ANIMALIA,CHORDATA,NT,3037,151.85,3,transboundary
44514,Centroscyllium nigrum,ANIMALIA,CHORDATA,DD,7616,380.8,7,transboundary
44515,Mollisquama parini,ANIMALIA,CHORDATA,DD,477,23.85,1,singlecountry
44563,Centrophorus isodon,ANIMALIA,CHORDATA,DD,8634,431.7,9,transboundary
44564,Miroscyllium sheikoi,ANIMALIA,CHORDATA,DD,344,17.2,1,singlecountry
44565,Mitsukurina owstoni,ANIMALIA,CHORDATA,LC,22131,1106.55,34,transboundary
44566,Pseudotriakis microdon,ANIMALIA,CHORDATA,LC,48915,2445.75,34,transboundary
44567,Centroscyllium granulatum,ANIMALIA,CHORDATA,DD,4820,241,3,transboundary
44568,Oxynotus caribbaeus,ANIMALIA,CHORDATA,DD,8214,410.7,9,transboundary
44569,Proscymnodon macracanthus,ANIMALIA,CHORDATA,DD,5077,253.85,3,transboundary
44570,Scymnodalatias oligodon,ANIMALIA,CHORDATA,DD,764,38.2,1,singlecountry
44571,Squatina armata,ANIMALIA,CHORDATA,DD,7612,380.6,5,transboundary
44572,Apristurus canutus,ANIMALIA,CHORDATA,DD,240,12,8,transboundary
44573,Apristurus nasutus,ANIMALIA,CHORDATA,DD,3187,159.35,5,transboundary
44574,Apristurus stenseni,ANIMALIA,CHORDATA,DD,2152,107.6,2,transboundary
44575,Atlantoraja castelnaui,ANIMALIA,CHORDATA,EN,585,29.25,3,transboundary
44576,Bathyraja longicauda,ANIMALIA,CHORDATA,DD,88,4.4,2,transboundary
44577,Benthobatis kreffti,ANIMALIA,CHORDATA,VU,220,11,1,singlecountry
44578,Galeus mincaronei,ANIMALIA,CHORDATA,VU,608,30.4,1,singlecountry
44579,Heterodontus quoyi,ANIMALIA,CHORDATA,DD,1107,55.35,2,transboundary
44580,Mustelus dorsalis,ANIMALIA,CHORDATA,DD,6248,312.4,9,transboundary
44581,Mustelus fasciatus,ANIMALIA,CHORDATA,CR,8672,433.6,4,transboundary
44582,Psammobatis bergi,ANIMALIA,CHORDATA,LC,1852,92.6,3,transboundary
44583,Psammobatis extenta,ANIMALIA,CHORDATA,LC,3592,179.6,3,transboundary
44584,Pseudobatos planiceps,ANIMALIA,CHORDATA,DD,3725,186.25,9,transboundary
44585,Schroederichthys chilensis,ANIMALIA,CHORDATA,DD,2894,144.7,2,transboundary
44586,Schroederichthys saurisqualus,ANIMALIA,CHORDATA,VU,2716,135.8,1,singlecountry
44587,Schroederichthys tenuis,ANIMALIA,CHORDATA,DD,5221,261.05,3,transboundary
44588,Scyliorhinus besnardi,ANIMALIA,CHORDATA,DD,1813,90.65,3,transboundary
44589,Scyliorhinus haeckelii,ANIMALIA,CHORDATA,DD,21764,1088.2,10,transboundary
44590,Scyliorhinus hesperius,ANIMALIA,CHORDATA,DD,4151,207.55,6,transboundary
44591,Sphyrna corona,ANIMALIA,CHORDATA,NT,10609,530.45,10,transboundary
44592,Hypanus guttatus,ANIMALIA,CHORDATA,DD,14137,706.85,35,transboundary
44595,Rhinoptera brasiliensis,ANIMALIA,CHORDATA,EN,1402,70.1,1,singlecountry
44596,Sympterygia brevicaudata,ANIMALIA,CHORDATA,DD,410,20.5,3,transboundary
44597,Sympterygia bonapartii,ANIMALIA,CHORDATA,DD,3686,184.3,4,transboundary
44598,Urotrygon microphthalmum,ANIMALIA,CHORDATA,LC,5925,296.25,6,transboundary
44599,Apristurus manis,ANIMALIA,CHORDATA,LC,3761,188.05,7,transboundary
44600,Anacanthobatis marmorata,ANIMALIA,CHORDATA,DD,222,11.1,2,transboundary
44601,Indobatis ori,ANIMALIA,CHORDATA,DD,224,11.2,3,transboundary
44602,Apristurus saldanha,ANIMALIA,CHORDATA,LC,2737,136.85,2,transboundary
44603,Euprotomicroides zantedeschia,ANIMALIA,CHORDATA,LC,4199,209.95,4,transboundary
44604,Bythaelurus clevai,ANIMALIA,CHORDATA,DD,158,7.9,1,singlecountry
44605,Bythaelurus lutarius,ANIMALIA,CHORDATA,DD,3068,153.4,3,transboundary
44606,Cephaloscyllium sufflans,ANIMALIA,CHORDATA,LC,3429,171.45,5,transboundary
44607,Dipturus campbelli,ANIMALIA,CHORDATA,NT,581,29.05,2,transboundary
44608,Dipturus lanceorostratus,ANIMALIA,CHORDATA,DD,34,1.7,1,singlecountry
44609,Dipturus pullopunctatus,ANIMALIA,CHORDATA,LC,1123,56.15,2,transboundary
44610,Dipturus stenorhynchus,ANIMALIA,CHORDATA,DD,52,2.6,2,transboundary
44611,Eridacnis sinuans,ANIMALIA,CHORDATA,LC,6322,316.1,10,transboundary
44612,Halaelurus lineatus,ANIMALIA,CHORDATA,DD,2499,124.95,2,transboundary
44613,Halaelurus natalensis,ANIMALIA,CHORDATA,DD,2401,120.05,1,singlecountry
44614,Heterodontus ramalheira,ANIMALIA,CHORDATA,DD,9398,469.9,8,transboundary
44615,Neoraja stehmanni,ANIMALIA,CHORDATA,DD,515,25.75,2,transboundary
44617,Pseudoginglymostoma brevicaudatum,ANIMALIA,CHORDATA,VU,1980,99,6,transboundary
44618,Rajella caudaspinosa,ANIMALIA,CHORDATA,NT,1396,69.8,2,transboundary
44619,Rajella leoparda,ANIMALIA,CHORDATA,LC,6760,338,21,transboundary
44620,Rajella ravidula,ANIMALIA,CHORDATA,LC,922,46.1,3,transboundary
44621,Torpedo fuscomaculata,ANIMALIA,CHORDATA,DD,8706,435.3,7,transboundary
44639,Apristurus riveri,ANIMALIA,CHORDATA,DD,17244,862.2,18,transboundary
44640,Psammobatis normani,ANIMALIA,CHORDATA,DD,2762,138.1,3,transboundary
44641,Psammobatis rudis,ANIMALIA,CHORDATA,DD,2225,111.25,1,singlecountry
44642,Sympterygia acuta,ANIMALIA,CHORDATA,VU,1514,75.7,3,transboundary
44643,Sympterygia lima,ANIMALIA,CHORDATA,DD,1934,96.7,1,singlecountry
44644,Dipturus leptocaudus,ANIMALIA,CHORDATA,DD,22,1.1,1,singlecountry
44645,Rajella sadowskii,ANIMALIA,CHORDATA,DD,486,24.3,2,transboundary
44646,Urobatis marmoratus,ANIMALIA,CHORDATA,DD,35,1.75,1,singlecountry
