species_id,sciname,kingdom,phylum,class,tot_count_cells,num_countries,xbd
Fis-28503,Chromis opercularis,Animalia,Chordata,Actinopterygii,73064,55,transboundary
Fis-28504,Chrysiptera annulata,Animalia,Chordata,Actinopterygii,10408,30,transboundary
Fis-28505,Chrysiptera galba,Animalia,Chordata,Actinopterygii,2045,7,transboundary
Fis-28510,Chrysiptera parasema,Animalia,Chordata,Actinopterygii,37086,21,transboundary
Fis-28511,Chrysiptera springeri,Animalia,Chordata,Actinopterygii,16388,9,transboundary
Fis-28512,Chrysiptera taupou,Animalia,Chordata,Actinopterygii,22164,34,transboundary
Fis-28513,Mecaenichthys immaculatus,Animalia,Chordata,Actinopterygii,347,1,singlecountry
Fis-28515,Phenacoscorpius nebris,Animalia,Chordata,Actinopterygii,12201,39,transboundary
Fis-28518,Neopomacentrus filamentosus,Animalia,Chordata,Actinopterygii,52902,33,transboundary
Fis-28519,Neopomacentrus fuliginosus,Animalia,Chordata,Actinopterygii,4249,13,transboundary
Fis-28520,Neopomacentrus nemurus,Animalia,Chordata,Actinopterygii,40031,28,transboundary
Fis-28521,Neopomacentrus sindensis,Animalia,Chordata,Actinopterygii,7802,17,transboundary
Fis-28523,Parma unifasciata,Animalia,Chordata,Actinopterygii,1087,2,transboundary
Fis-28525,Pomacentrus imitator,Animalia,Chordata,Actinopterygii,16733,31,transboundary
Fis-28534,Stegastes rocasensis,Animalia,Chordata,Actinopterygii,1106,1,singlecountry
Fis-28536,Chrysiptera bleekeri,Animalia,Chordata,Actinopterygii,8936,8,transboundary
Fis-28541,Oneirodes acanthias,Animalia,Chordata,Actinopterygii,24151,4,transboundary
Fis-28543,Hoplobrotula armata,Animalia,Chordata,Actinopterygii,58247,40,transboundary
Fis-28546,Arnoglossus polyspilus,Animalia,Chordata,Actinopterygii,81209,43,transboundary
Fis-28548,Parabothus kiensis,Animalia,Chordata,Actinopterygii,48554,39,transboundary
Fis-28549,Psettina iijimae,Animalia,Chordata,Actinopterygii,84235,43,transboundary
Fis-28551,Owstonia pectinifer,Animalia,Chordata,Actinopterygii,44895,32,transboundary
Fis-28552,Rhinobatos thouin,Animalia,Chordata,Elasmobranchii,85912,59,transboundary
Fis-28555,Himantura granulata,Animalia,Chordata,Elasmobranchii,51902,37,transboundary
Fis-28566,Valenciennea immaculata,Animalia,Chordata,Actinopterygii,81503,65,transboundary
Fis-28569,Heteroconger hassi,Animalia,Chordata,Actinopterygii,84088,78,transboundary
Fis-28570,Cheilodipterus novemstriatus,Animalia,Chordata,Actinopterygii,7008,16,transboundary
Fis-28574,Synchiropus splendidus,Animalia,Chordata,Actinopterygii,43589,25,transboundary
Fis-28577,Calloplesiops altivelis,Animalia,Chordata,Actinopterygii,82419,80,transboundary
Fis-28579,Labracinus cyclophthalmus,Animalia,Chordata,Actinopterygii,49294,32,transboundary
Fis-28584,Cryptocentrus fasciatus,Animalia,Chordata,Actinopterygii,69617,58,transboundary
Fis-28588,Amblyeleotris aurora,Animalia,Chordata,Actinopterygii,23095,38,transboundary
Fis-28589,Amblyeleotris sungami,Animalia,Chordata,Actinopterygii,21754,42,transboundary
Fis-28603,Kyphosus sydneyanus,Animalia,Chordata,Actinopterygii,1592,3,transboundary
Fis-28604,Hyporhamphus australis,Animalia,Chordata,Actinopterygii,727,3,transboundary
Fis-28606,Pseudanthias bimaculatus,Animalia,Chordata,Actinopterygii,88495,55,transboundary
Fis-28608,Synchiropus picturatus,Animalia,Chordata,Actinopterygii,21292,15,transboundary
Fis-28611,Cryptocentrus caeruleopunctatus,Animalia,Chordata,Actinopterygii,1806,10,transboundary
Fis-28612,Gonorynchus greyi,Animalia,Chordata,Actinopterygii,8677,4,transboundary
Fis-28617,Scorpaenopsis barbata,Animalia,Chordata,Actinopterygii,15886,30,transboundary
Fis-28624,Onuxodon fowleri,Animalia,Chordata,Actinopterygii,59086,66,transboundary
Fis-28630,Pseudolabrus japonicus,Animalia,Chordata,Actinopterygii,5618,7,transboundary
Fis-28632,Plectranthias gardineri,Animalia,Chordata,Actinopterygii,774,3,transboundary
Fis-28634,Periophthalmus barbarus,Animalia,Chordata,Actinopterygii,3651,18,transboundary
Fis-28638,Priolepis boreus,Animalia,Chordata,Actinopterygii,2396,3,transboundary
Fis-28639,Cymbacephalus beauforti,Animalia,Chordata,Actinopterygii,38367,25,transboundary
Fis-28651,Leviprora inops,Animalia,Chordata,Actinopterygii,3891,1,singlecountry
Fis-28652,Pelates octolineatus,Animalia,Chordata,Actinopterygii,909,1,singlecountry
Fis-28661,Liopropoma africanum,Animalia,Chordata,Actinopterygii,13257,23,transboundary
Fis-28663,Luzonichthys microlepis,Animalia,Chordata,Actinopterygii,3552,11,transboundary
Fis-28665,Moringua ferruginea,Animalia,Chordata,Actinopterygii,67756,73,transboundary
Fis-28666,Apterichtus klazingai,Animalia,Chordata,Actinopterygii,76056,75,transboundary
Fis-28668,Brachysomophis cirrocheilos,Animalia,Chordata,Actinopterygii,42067,34,transboundary
Fis-28669,Brachysomophis crocodilinus,Animalia,Chordata,Actinopterygii,69215,75,transboundary
Fis-28671,Callechelys marmorata,Animalia,Chordata,Actinopterygii,57616,63,transboundary
Fis-28674,Hyporhamphus dussumieri,Animalia,Chordata,Actinopterygii,77203,79,transboundary
Fis-28676,Richardsonichthys leucogaster,Animalia,Chordata,Actinopterygii,78727,53,transboundary
Fis-28677,Caracanthus unipinna,Animalia,Chordata,Actinopterygii,64858,74,transboundary
Fis-28679,Maynea puncta,Animalia,Chordata,Actinopterygii,7247,4,transboundary
Fis-28685,Prolatilus jugularis,Animalia,Chordata,Actinopterygii,2147,3,transboundary
Fis-28686,Seriolella brama,Animalia,Chordata,Actinopterygii,9733,4,transboundary
Fis-28687,Seriolella punctata,Animalia,Chordata,Actinopterygii,15348,5,transboundary
Fis-28689,Porichthys porosissimus,Animalia,Chordata,Actinopterygii,22120,42,transboundary
Fis-28690,Odontesthes incisa,Animalia,Chordata,Actinopterygii,2325,6,transboundary
Fis-28693,Agonopsis chiloensis,Animalia,Chordata,Actinopterygii,12947,5,transboundary
Fis-28694,Choerodon cyanodus,Animalia,Chordata,Actinopterygii,49579,35,transboundary
Fis-28703,Rhombosolea plebeia,Animalia,Chordata,Actinopterygii,2992,2,transboundary
Fis-28704,Colistium guntheri,Animalia,Chordata,Actinopterygii,2723,2,transboundary
Fis-28705,Colistium nudipinnis,Animalia,Chordata,Actinopterygii,2372,2,transboundary
Fis-28706,Latridopsis ciliaris,Animalia,Chordata,Actinopterygii,1580,2,transboundary
Fis-28709,Cypselurus simus,Animalia,Chordata,Actinopterygii,7046,21,transboundary
Fis-28720,Neobythites sivicola,Animalia,Chordata,Actinopterygii,10764,9,transboundary
Fis-28723,Liza haematocheila,Animalia,Chordata,Actinopterygii,1130,3,transboundary
Fis-28728,Erythrocles scintillans,Animalia,Chordata,Actinopterygii,36988,39,transboundary
Fis-28729,Nibea albiflora,Animalia,Chordata,Actinopterygii,11314,9,transboundary
Fis-28734,Upeneus subvittatus,Animalia,Chordata,Actinopterygii,61815,25,transboundary
Fis-28735,Plectranthias anthioides,Animalia,Chordata,Actinopterygii,23186,25,transboundary
Fis-28740,Plectorhinchus cinctus,Animalia,Chordata,Actinopterygii,76455,66,transboundary
Fis-28745,Hyperoglyphe japonica,Animalia,Chordata,Actinopterygii,21348,25,transboundary
Fis-28748,Sebastes thompsoni,Animalia,Chordata,Actinopterygii,5335,8,transboundary
Fis-28751,Sebastes baramenuke,Animalia,Chordata,Actinopterygii,3747,6,transboundary
Fis-28754,Sebastes iracundus,Animalia,Chordata,Actinopterygii,13735,14,transboundary
Fis-28755,Helicolenus hilgendorfii,Animalia,Chordata,Actinopterygii,10999,12,transboundary
Fis-28758,Agonomalus proboscidalis,Animalia,Chordata,Actinopterygii,4334,6,transboundary
Fis-28760,Pseudorhombus oligodon,Animalia,Chordata,Actinopterygii,37882,18,transboundary
Fis-28764,Takifugu radiatus,Animalia,Chordata,Actinopterygii,674,5,transboundary
Fis-28785,Himantura bleekeri,Animalia,Chordata,Elasmobranchii,49235,41,transboundary
Fis-28787,Himantura imbricata,Animalia,Chordata,Elasmobranchii,72583,58,transboundary
Fis-28849,Urolophus maculatus,Animalia,Chordata,Elasmobranchii,1791,2,transboundary
Fis-28882,Gerres setifer,Animalia,Chordata,Actinopterygii,16793,22,transboundary
Fis-28883,Achirus klunzingeri,Animalia,Chordata,Actinopterygii,2126,8,transboundary
Fis-28885,Achirus scutum,Animalia,Chordata,Actinopterygii,3944,8,transboundary
Fis-28886,Trinectes fimbriatus,Animalia,Chordata,Actinopterygii,1521,7,transboundary
Fis-28887,Trinectes fluviatilis,Animalia,Chordata,Actinopterygii,895,5,transboundary
Fis-28888,Trinectes fonsecensis,Animalia,Chordata,Actinopterygii,3167,8,transboundary
Fis-28893,Bagre pinnimaculatus,Animalia,Chordata,Actinopterygii,3221,8,transboundary
Fis-28902,Opistognathus papuensis,Animalia,Chordata,Actinopterygii,10290,4,transboundary
Fis-28911,Sufflamen verres,Animalia,Chordata,Actinopterygii,3741,9,transboundary
Fis-28915,Odontamblyopus rubicundus,Animalia,Chordata,Actinopterygii,47981,23,transboundary
Fis-28918,Bothus leopardinus,Animalia,Chordata,Actinopterygii,3799,7,transboundary
Fis-28919,Perissias taeniopterus,Animalia,Chordata,Actinopterygii,3832,6,transboundary
Fis-28928,Heteroconger digueti,Animalia,Chordata,Actinopterygii,215,1,singlecountry
Fis-28929,Ariosoma gilberti,Animalia,Chordata,Actinopterygii,3808,10,transboundary
Fis-28930,Bathycongrus macrurus,Animalia,Chordata,Actinopterygii,4380,7,transboundary
Fis-28931,Bathycongrus varidens,Animalia,Chordata,Actinopterygii,19334,23,transboundary
Fis-28933,Gnathophis cinctus,Animalia,Chordata,Actinopterygii,9615,12,transboundary
Fis-28934,Rhynchoconger nitens,Animalia,Chordata,Actinopterygii,4048,10,transboundary
Fis-28941,Liza carinata,Animalia,Chordata,Actinopterygii,16795,24,transboundary
Fis-28945,Cheilopogon spilonotopterus,Animalia,Chordata,Actinopterygii,473176,43,transboundary
Fis-28955,Hirundichthys albimaculatus,Animalia,Chordata,Actinopterygii,817305,52,transboundary
Fis-28973,Diplogrammus goramensis,Animalia,Chordata,Actinopterygii,46978,29,transboundary
Fis-28976,Cryptocentrus leucostictus,Animalia,Chordata,Actinopterygii,44899,45,transboundary
Fis-28979,Cynoponticus coniceps,Animalia,Chordata,Actinopterygii,4503,9,transboundary
Fis-28980,Anarchias galapagensis,Animalia,Chordata,Actinopterygii,3481,11,transboundary
Fis-28981,Enchelycore octaviana,Animalia,Chordata,Actinopterygii,4547,13,transboundary
Fis-28982,Gymnothorax castaneus,Animalia,Chordata,Actinopterygii,3614,8,transboundary
Fis-28983,Gymnothorax dovii,Animalia,Chordata,Actinopterygii,1810,6,transboundary
Fis-28984,Gymnothorax equatorialis,Animalia,Chordata,Actinopterygii,4716,9,transboundary
Fis-28985,Gymnothorax panamensis,Animalia,Chordata,Actinopterygii,5950,14,transboundary
Fis-28987,Muraena argus,Animalia,Chordata,Actinopterygii,3320,10,transboundary
Fis-28995,Arnoglossus aspilos,Animalia,Chordata,Actinopterygii,40437,13,transboundary
Fis-29002,Coryphaenoides boops,Animalia,Chordata,Actinopterygii,3213,3,transboundary
Fis-29003,Coryphaenoides bucephalus,Animalia,Chordata,Actinopterygii,263860,16,transboundary
Fis-29004,Coryphaenoides bulbiceps,Animalia,Chordata,Actinopterygii,492,2,transboundary
Fis-29005,Coryphaenoides capito,Animalia,Chordata,Actinopterygii,48716,11,transboundary
Fis-29006,Apterichtus equatorialis,Animalia,Chordata,Actinopterygii,2856,7,transboundary
Fis-29007,Echiophis brunneus,Animalia,Chordata,Actinopterygii,1699,6,transboundary
Fis-29009,Ichthyapus selachops,Animalia,Chordata,Actinopterygii,4666,13,transboundary
Fis-29010,Ophichthus frontalis,Animalia,Chordata,Actinopterygii,4352,5,transboundary
Fis-29013,Quassiremus nothochir,Animalia,Chordata,Actinopterygii,1539,6,transboundary
Fis-29014,Cherublemma emmelas,Animalia,Chordata,Actinopterygii,7615,12,transboundary
Fis-29021,Cyclopsetta panamensis,Animalia,Chordata,Actinopterygii,4585,10,transboundary
Fis-29022,Cyclopsetta querna,Animalia,Chordata,Actinopterygii,4311,9,transboundary
Fis-29025,Hippoglossina tetrophthalma,Animalia,Chordata,Actinopterygii,5314,9,transboundary
Fis-29027,Syacium ovale,Animalia,Chordata,Actinopterygii,4808,9,transboundary
Fis-29049,Allenichthys glauerti,Animalia,Chordata,Actinopterygii,1921,1,singlecountry
Fis-29051,Histiophryne cryptacanthus,Animalia,Chordata,Actinopterygii,84790,45,transboundary
Fis-29052,Kuiterichthys furcipilis,Animalia,Chordata,Actinopterygii,3343,1,singlecountry
Fis-29053,Phyllophryne scortea,Animalia,Chordata,Actinopterygii,2164,1,singlecountry
Fis-29054,Rhycherus filamentosus,Animalia,Chordata,Actinopterygii,1894,1,singlecountry
Fis-29067,Hoplostethus intermedius,Animalia,Chordata,Actinopterygii,9364,4,transboundary
Fis-29068,Astroscopus sexspinosus,Animalia,Chordata,Actinopterygii,747,2,transboundary
Fis-29069,Paralichthys brasiliensis,Animalia,Chordata,Actinopterygii,4939,4,transboundary
Fis-29070,Centroberyx affinis,Animalia,Chordata,Actinopterygii,8278,8,transboundary
Fis-29071,Centroberyx gerrardi,Animalia,Chordata,Actinopterygii,4387,1,singlecountry
Fis-29072,Centroberyx lineatus,Animalia,Chordata,Actinopterygii,11146,13,transboundary
Fis-29073,Cyttus australis,Animalia,Chordata,Actinopterygii,9542,4,transboundary
Fis-29083,Sebastes sinensis,Animalia,Chordata,Actinopterygii,180,1,singlecountry
Fis-29091,Sebastes cortezi,Animalia,Chordata,Actinopterygii,896,1,singlecountry
Fis-29095,Bellator loxias,Animalia,Chordata,Actinopterygii,5848,14,transboundary
Fis-29100,Psenopsis cyanea,Animalia,Chordata,Actinopterygii,4995,10,transboundary
Fis-29108,Helicolenus percoides,Animalia,Chordata,Actinopterygii,11947,4,transboundary
Fis-29109,Neosebastes pandus,Animalia,Chordata,Actinopterygii,3912,1,singlecountry
Fis-29110,Neosebastes thetidis,Animalia,Chordata,Actinopterygii,8954,4,transboundary
Fis-29112,Lepidotrigla papilio,Animalia,Chordata,Actinopterygii,7014,3,transboundary
Fis-29113,Lepidotrigla vanessa,Animalia,Chordata,Actinopterygii,4105,1,singlecountry
Fis-29114,Pterygotrigla picta,Animalia,Chordata,Actinopterygii,8608,6,transboundary
Fis-29118,Psychrolutes marcidus,Animalia,Chordata,Actinopterygii,1692,2,transboundary
Fis-29119,Caesioperca lepidoptera,Animalia,Chordata,Actinopterygii,8688,3,transboundary
Fis-29120,Caesioperca rasor,Animalia,Chordata,Actinopterygii,8415,4,transboundary
Fis-29121,Lepidoperca pulchella,Animalia,Chordata,Actinopterygii,2443,1,singlecountry
Fis-29122,Othos dentex,Animalia,Chordata,Actinopterygii,3465,1,singlecountry
Fis-29123,Epigonus lenimen,Animalia,Chordata,Actinopterygii,13227,9,transboundary
Fis-29124,Epigonus robustus,Animalia,Chordata,Actinopterygii,46271,16,transboundary
Fis-29125,Parequula melbournensis,Animalia,Chordata,Actinopterygii,5915,1,singlecountry
Fis-29126,Liza argentea,Animalia,Chordata,Actinopterygii,7022,1,singlecountry
Fis-29130,Parapriacanthus elongatus,Animalia,Chordata,Actinopterygii,5544,2,transboundary
Fis-29133,Zebrias synapturoides,Animalia,Chordata,Actinopterygii,56980,45,transboundary
Fis-29134,Oplegnathus woodwardi,Animalia,Chordata,Actinopterygii,8377,4,transboundary
Fis-29135,Cheilodactylus vestitus,Animalia,Chordata,Actinopterygii,6105,10,transboundary
Fis-29136,Dactylophora nigricans,Animalia,Chordata,Actinopterygii,7372,3,transboundary
Fis-29137,Nemadactylus valenciennesi,Animalia,Chordata,Actinopterygii,5491,1,singlecountry
Fis-29138,Latridopsis forsteri,Animalia,Chordata,Actinopterygii,9333,3,transboundary
Fis-29139,Latris lineata,Animalia,Chordata,Actinopterygii,12555,4,transboundary
Fis-29145,Parapercis allporti,Animalia,Chordata,Actinopterygii,8541,4,transboundary
Fis-29146,Parapercis haackei,Animalia,Chordata,Actinopterygii,4306,1,singlecountry
Fis-29147,Kathetostoma laeve,Animalia,Chordata,Actinopterygii,6294,2,transboundary
Fis-29151,Repomucenus calcaratus,Animalia,Chordata,Actinopterygii,13077,9,transboundary
Fis-29161,Strongylura urvillii,Animalia,Chordata,Actinopterygii,39297,34,transboundary
Fis-29164,Tylosurus punctulatus,Animalia,Chordata,Actinopterygii,52680,29,transboundary
Fis-29166,Eleutheronema tridactylum,Animalia,Chordata,Actinopterygii,8227,8,transboundary
Fis-29168,Filimanus sealei,Animalia,Chordata,Actinopterygii,13676,8,transboundary
Fis-29170,Arnoglossus muelleri,Animalia,Chordata,Actinopterygii,5473,1,singlecountry
Fis-29171,Ammotretis lituratus,Animalia,Chordata,Actinopterygii,7931,1,singlecountry
Fis-29174,Brachaluteres jacksonianus,Animalia,Chordata,Actinopterygii,12356,10,transboundary
Fis-29175,Eubalichthys bucephalus,Animalia,Chordata,Actinopterygii,6938,3,transboundary
Fis-29176,Eubalichthys mosaicus,Animalia,Chordata,Actinopterygii,8561,3,transboundary
Fis-29177,Meuschenia australis,Animalia,Chordata,Actinopterygii,11730,5,transboundary
Fis-29178,Meuschenia freycineti,Animalia,Chordata,Actinopterygii,8727,3,transboundary
Fis-29180,Meuschenia hippocrepis,Animalia,Chordata,Actinopterygii,5052,1,singlecountry
Fis-29183,Scobinichthys granulatus,Animalia,Chordata,Actinopterygii,6589,4,transboundary
Fis-29184,Thamnaconus degeni,Animalia,Chordata,Actinopterygii,5763,2,transboundary
Fis-29185,Anoplocapros inermis,Animalia,Chordata,Actinopterygii,5962,2,transboundary
Fis-29186,Anoplocapros lenticularis,Animalia,Chordata,Actinopterygii,4596,1,singlecountry
Fis-29191,Cyttus novaezealandiae,Animalia,Chordata,Actinopterygii,8385,3,transboundary
Fis-29192,Hyporhamphus melanochir,Animalia,Chordata,Actinopterygii,5721,3,transboundary
Fis-29193,Paraplesiops meleagris,Animalia,Chordata,Actinopterygii,4034,1,singlecountry
Fis-29195,Girella zebra,Animalia,Chordata,Actinopterygii,5682,3,transboundary
Fis-29200,Gymnothorax marshallensis,Animalia,Chordata,Actinopterygii,4623,7,transboundary
Fis-29205,Epigonus macrops,Animalia,Chordata,Actinopterygii,124730,114,transboundary
Fis-29207,Gymnapogon annona,Animalia,Chordata,Actinopterygii,37456,28,transboundary
Fis-29210,Siphamia cephalotes,Animalia,Chordata,Actinopterygii,5335,3,transboundary
Fis-29213,Vincentia conspersa,Animalia,Chordata,Actinopterygii,4842,1,singlecountry
Fis-29214,Vincentia novaehollandiae,Animalia,Chordata,Actinopterygii,38,1,singlecountry
Fis-29215,Vincentia punctata,Animalia,Chordata,Actinopterygii,3472,1,singlecountry
Fis-29218,Amniataba caudavittata,Animalia,Chordata,Actinopterygii,42638,30,transboundary
Fis-29230,Labracinus lineatus,Animalia,Chordata,Actinopterygii,3632,2,transboundary
Fis-29232,Cociella hutchinsi,Animalia,Chordata,Actinopterygii,37253,28,transboundary
Fis-29235,Pseudochromis wilsoni,Animalia,Chordata,Actinopterygii,35678,31,transboundary
Fis-29236,Atherinomorus insularum,Animalia,Chordata,Actinopterygii,2801,10,transboundary
Fis-29238,Acanthistius serratus,Animalia,Chordata,Actinopterygii,1856,1,singlecountry
Fis-29248,Plectranthias maculicauda,Animalia,Chordata,Actinopterygii,3296,6,transboundary
Fis-29254,Congiopodus leucopaecilus,Animalia,Chordata,Actinopterygii,11446,4,transboundary
Fis-29255,Perryena leucometopon,Animalia,Chordata,Actinopterygii,3017,3,transboundary
Fis-29256,Gibberichthys latifrons,Animalia,Chordata,Actinopterygii,111992,81,transboundary
Fis-29257,Poecilopsetta plinthus,Animalia,Chordata,Actinopterygii,58793,31,transboundary
Fis-29258,Cetichthys indagator,Animalia,Chordata,Actinopterygii,324365,46,transboundary
Fis-29267,Ammodytes marinus,Animalia,Chordata,Actinopterygii,9804,12,transboundary
Fis-29268,Ammodytes personatus,Animalia,Chordata,Actinopterygii,14706,10,transboundary
