species_id,sciname,kingdom,phylum,class,tot_count_cells,num_eez,xbd,category,tax_group,eez_bins_2
Fis-144326,Stalix dicra,ANIMALIA,CHORDATA,ACTINOPTERYGII,10685,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144327,Opistognathus dendriticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,20920,13,transboundary,None,Vertebrate,"[10,25)"
Fis-144329,Citharoides orbitalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,3859,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144330,Aphanopus arigato,ANIMALIA,CHORDATA,ACTINOPTERYGII,34175,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144332,Aphanopus capricornis,ANIMALIA,CHORDATA,ACTINOPTERYGII,10602,10,transboundary,None,Vertebrate,"[10,25)"
Fis-144337,Solenostomus leptosoma,ANIMALIA,CHORDATA,ACTINOPTERYGII,51780,47,transboundary,None,Vertebrate,"[25,51)"
Fis-144339,Antigonia indica,ANIMALIA,CHORDATA,ACTINOPTERYGII,24915,30,transboundary,None,Vertebrate,"[25,51)"
Fis-144342,Antigonia eos,ANIMALIA,CHORDATA,ACTINOPTERYGII,4476,10,transboundary,None,Vertebrate,"[10,25)"
Fis-144346,Owstonia maccullochi,ANIMALIA,CHORDATA,ACTINOPTERYGII,6180,8,transboundary,None,Vertebrate,"[3,10)"
Fis-144354,Opistognathus darwiniensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,16742,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144360,Vespicula trachinoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,77855,51,transboundary,None,Vertebrate,"[51,221]"
Fis-144364,Neocentropogon trimaculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,49010,33,transboundary,None,Vertebrate,"[25,51)"
Fis-144367,Paraploactis obbesi,ANIMALIA,CHORDATA,ACTINOPTERYGII,26005,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144369,Erisphex simplex,ANIMALIA,CHORDATA,ACTINOPTERYGII,1374,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144370,Bathyaploactis curtisensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,16985,11,transboundary,None,Vertebrate,"[10,25)"
Fis-144371,Cocotropus echinatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,2646,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144374,Matsubarichthys inusitatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6957,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144381,Antigonia rubicunda,ANIMALIA,CHORDATA,ACTINOPTERYGII,43404,29,transboundary,None,Vertebrate,"[25,51)"
Fis-144382,Xenaploactis cautes,ANIMALIA,CHORDATA,ACTINOPTERYGII,49079,25,transboundary,None,Vertebrate,"[25,51)"
Fis-144383,Sthenopus mollis,ANIMALIA,CHORDATA,ACTINOPTERYGII,10379,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144392,Trachicephalus uranoscopus,ANIMALIA,CHORDATA,ACTINOPTERYGII,64920,53,transboundary,None,Vertebrate,"[51,221]"
Fis-144394,Ostracoberyx paxtoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,44246,29,transboundary,None,Vertebrate,"[25,51)"
Fis-144420,Leiognathus parviceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,41351,50,transboundary,None,Vertebrate,"[25,51)"
Fis-144470,Congrhynchus talabonoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,19740,23,transboundary,None,Vertebrate,"[10,25)"
Fis-144471,Rouleina eucla,ANIMALIA,CHORDATA,ACTINOPTERYGII,2236,2,transboundary,None,Vertebrate,"[2,3)"
Fis-144473,Holtbyrnia conocephala,ANIMALIA,CHORDATA,ACTINOPTERYGII,128877,51,transboundary,None,Vertebrate,"[51,221]"
Fis-144476,Maulisia isaacsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,27736,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144483,Manducus greyae,ANIMALIA,CHORDATA,ACTINOPTERYGII,403096,38,transboundary,None,Vertebrate,"[25,51)"
Fis-144485,Diplophos pacificus,ANIMALIA,CHORDATA,ACTINOPTERYGII,185620,33,transboundary,None,Vertebrate,"[25,51)"
Fis-144489,Thorophos nexilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,81538,28,transboundary,None,Vertebrate,"[25,51)"
Fis-144494,Saurida argentea,ANIMALIA,CHORDATA,ACTINOPTERYGII,68955,39,transboundary,None,Vertebrate,"[25,51)"
Fis-144500,Sladenia remiger,ANIMALIA,CHORDATA,ACTINOPTERYGII,95860,54,transboundary,None,Vertebrate,"[51,221]"
Fis-144503,Linophryne bipennata,ANIMALIA,CHORDATA,ACTINOPTERYGII,102361,20,transboundary,None,Vertebrate,"[10,25)"
Fis-144507,Oneirodes flagellifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,965561,79,transboundary,None,Vertebrate,"[51,221]"
Fis-144509,Oneirodes melanocauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,707193,40,transboundary,None,Vertebrate,"[25,51)"
Fis-144510,Oneirodes plagionema,ANIMALIA,CHORDATA,ACTINOPTERYGII,989134,47,transboundary,None,Vertebrate,"[25,51)"
Fis-144513,Oneirodes schistonema,ANIMALIA,CHORDATA,ACTINOPTERYGII,45895,16,transboundary,None,Vertebrate,"[10,25)"
Fis-144514,Oneirodes schmidti,ANIMALIA,CHORDATA,ACTINOPTERYGII,100027,53,transboundary,None,Vertebrate,"[51,221]"
Fis-144516,Oneirodes thysanema,ANIMALIA,CHORDATA,ACTINOPTERYGII,753314,119,transboundary,None,Vertebrate,"[51,221]"
Fis-144517,Tyrannophryne pugnax,ANIMALIA,CHORDATA,ACTINOPTERYGII,1533052,60,transboundary,None,Vertebrate,"[51,221]"
Fis-144521,Diaphus dahlgreni,ANIMALIA,CHORDATA,ACTINOPTERYGII,20861,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144522,Diaphus dehaveni,ANIMALIA,CHORDATA,ACTINOPTERYGII,171367,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144523,Diaphus ehrhorni,ANIMALIA,CHORDATA,ACTINOPTERYGII,197284,22,transboundary,None,Vertebrate,"[10,25)"
Fis-144525,Diaphus faustinoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,171872,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144526,Diaphus handi,ANIMALIA,CHORDATA,ACTINOPTERYGII,160664,20,transboundary,None,Vertebrate,"[10,25)"
Fis-144527,Diaphus umbroculus,ANIMALIA,CHORDATA,ACTINOPTERYGII,10812,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144528,Diaphus whitleyi,ANIMALIA,CHORDATA,ACTINOPTERYGII,435827,35,transboundary,None,Vertebrate,"[25,51)"
Fis-144529,Diaphus wisneri,ANIMALIA,CHORDATA,ACTINOPTERYGII,59428,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144530,Diaphus impostor,ANIMALIA,CHORDATA,ACTINOPTERYGII,395341,32,transboundary,None,Vertebrate,"[25,51)"
Fis-144531,Lampanyctus hubbsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,204888,31,transboundary,None,Vertebrate,"[25,51)"
Fis-144532,Myctophum lunatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,274533,31,transboundary,None,Vertebrate,"[25,51)"
Fis-144533,Diaphus megalops,ANIMALIA,CHORDATA,ACTINOPTERYGII,204287,30,transboundary,None,Vertebrate,"[25,51)"
Fis-144541,Diaphus diademophilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,52444,38,transboundary,None,Vertebrate,"[25,51)"
Fis-144549,Brachirus aspilos,ANIMALIA,CHORDATA,ACTINOPTERYGII,47226,17,transboundary,None,Vertebrate,"[10,25)"
Fis-144551,Brachirus pan,ANIMALIA,CHORDATA,ACTINOPTERYGII,71648,31,transboundary,None,Vertebrate,"[25,51)"
Fis-144553,Macrurocyttus acanthopodus,ANIMALIA,CHORDATA,ACTINOPTERYGII,30879,26,transboundary,None,Vertebrate,"[25,51)"
Fis-144558,Pterygotrigla andertoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,10813,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144562,Peristedion amblygenys,ANIMALIA,CHORDATA,ACTINOPTERYGII,18489,10,transboundary,None,Vertebrate,"[10,25)"
Fis-144567,Synaptura commersonnii,ANIMALIA,CHORDATA,ACTINOPTERYGII,72530,49,transboundary,None,Vertebrate,"[25,51)"
Fis-144570,Satyrichthys clavilapis,ANIMALIA,CHORDATA,ACTINOPTERYGII,27171,17,transboundary,None,Vertebrate,"[10,25)"
Fis-144574,Acropoma lecorneti,ANIMALIA,CHORDATA,ACTINOPTERYGII,122893,13,transboundary,None,Vertebrate,"[10,25)"
Fis-144579,Acanthoplesiops psilogaster,ANIMALIA,CHORDATA,ACTINOPTERYGII,13171,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144588,Gymnapogon vanderbilti,ANIMALIA,CHORDATA,ACTINOPTERYGII,2983,8,transboundary,None,Vertebrate,"[3,10)"
Fis-144590,Siphamia argentea,ANIMALIA,CHORDATA,ACTINOPTERYGII,24853,16,transboundary,None,Vertebrate,"[10,25)"
Fis-144591,Siphamia elongata,ANIMALIA,CHORDATA,ACTINOPTERYGII,16826,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144593,Siphamia tubifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,108821,85,transboundary,None,Vertebrate,"[51,221]"
Fis-144600,Apogon unitaeniatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,25269,13,transboundary,None,Vertebrate,"[10,25)"
Fis-144615,Pseudamia nigra,ANIMALIA,CHORDATA,ACTINOPTERYGII,37622,17,transboundary,None,Vertebrate,"[10,25)"
Fis-144619,Pseudanthias regalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,1332,4,transboundary,None,Vertebrate,"[3,10)"
Fis-144623,Pseudanthias hutomoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,37398,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144631,Acentrophryne longidens,ANIMALIA,CHORDATA,ACTINOPTERYGII,4579,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144634,Linophryne macrodon,ANIMALIA,CHORDATA,ACTINOPTERYGII,439675,56,transboundary,None,Vertebrate,"[51,221]"
Fis-14464,Gobius bontii,ANIMALIA,CHORDATA,ACTINOPTERYGII,46845,39,transboundary,None,Vertebrate,"[25,51)"
Fis-144641,Scorpaenopsis cotticeps,ANIMALIA,CHORDATA,ACTINOPTERYGII,67513,53,transboundary,None,Vertebrate,"[51,221]"
Fis-144642,Scorpaenodes muciparus,ANIMALIA,CHORDATA,ACTINOPTERYGII,16442,28,transboundary,None,Vertebrate,"[25,51)"
Fis-144652,Poecilopsetta dorsialta,ANIMALIA,CHORDATA,ACTINOPTERYGII,35421,25,transboundary,None,Vertebrate,"[25,51)"
Fis-144654,Beliops batanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,11307,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144659,Eustomias crossotus,ANIMALIA,CHORDATA,ACTINOPTERYGII,453195,40,transboundary,None,Vertebrate,"[25,51)"
Fis-144660,Eustomias bimargaritoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,655013,40,transboundary,None,Vertebrate,"[25,51)"
Fis-144661,Eustomias suluensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,9410,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144664,Eustomias cirritus,ANIMALIA,CHORDATA,ACTINOPTERYGII,126848,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144666,Eustomias pacificus,ANIMALIA,CHORDATA,ACTINOPTERYGII,35713,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144667,Eustomias gibbsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,303660,30,transboundary,None,Vertebrate,"[25,51)"
Fis-144668,Melanostomias pauciradius,ANIMALIA,CHORDATA,ACTINOPTERYGII,673952,39,transboundary,None,Vertebrate,"[25,51)"
Fis-144673,Aioliops megastigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,28898,15,transboundary,None,Vertebrate,"[10,25)"
Fis-144677,Trimmatom macropodus,ANIMALIA,CHORDATA,ACTINOPTERYGII,35899,27,transboundary,None,Vertebrate,"[25,51)"
Fis-144697,Cryptocentrus cebuanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,28984,24,transboundary,None,Vertebrate,"[10,25)"
Fis-144705,Cryptocentrus pavoninoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,18268,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144708,Drombus ocyurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,47573,26,transboundary,None,Vertebrate,"[25,51)"
Fis-144715,Gerres silaceus,ANIMALIA,CHORDATA,ACTINOPTERYGII,2134,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144718,Oxyurichthys auchenolepis,ANIMALIA,CHORDATA,ACTINOPTERYGII,68714,33,transboundary,None,Vertebrate,"[25,51)"
Fis-144724,Pandaka pusilla,ANIMALIA,CHORDATA,ACTINOPTERYGII,12818,8,transboundary,None,Vertebrate,"[3,10)"
Fis-144725,Amblyotrypauchen arctocephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,81192,40,transboundary,None,Vertebrate,"[25,51)"
Fis-144729,Cristatogobius lophius,ANIMALIA,CHORDATA,ACTINOPTERYGII,34679,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144730,Gobiodon fulvus,ANIMALIA,CHORDATA,ACTINOPTERYGII,50592,47,transboundary,None,Vertebrate,"[25,51)"
Fis-144731,Oxyurichthys uronema,ANIMALIA,CHORDATA,ACTINOPTERYGII,33135,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144739,Acanthaphritis grandisquamis,ANIMALIA,CHORDATA,ACTINOPTERYGII,12728,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144743,Priolepis latifascima,ANIMALIA,CHORDATA,ACTINOPTERYGII,2768,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144745,Priolepis vexilla,ANIMALIA,CHORDATA,ACTINOPTERYGII,17143,10,transboundary,None,Vertebrate,"[10,25)"
Fis-144756,Parapercis diplospilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,50810,35,transboundary,None,Vertebrate,"[25,51)"
Fis-144766,Callionymus acutirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,16664,12,transboundary,None,Vertebrate,"[10,25)"
Fis-144768,Callionymus altipinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,5743,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144770,Callionymus guentheri,ANIMALIA,CHORDATA,ACTINOPTERYGII,15076,10,transboundary,None,Vertebrate,"[10,25)"
Fis-144771,Callionymus hainanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,22861,14,transboundary,None,Vertebrate,"[10,25)"
Fis-144772,Callionymus hildae,ANIMALIA,CHORDATA,ACTINOPTERYGII,5462,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144781,Callionymus octostigmatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,64593,32,transboundary,None,Vertebrate,"[25,51)"
Fis-144782,Callionymus scabriceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,13494,11,transboundary,None,Vertebrate,"[10,25)"
Fis-144783,Callionymus schaapii,ANIMALIA,CHORDATA,ACTINOPTERYGII,32718,19,transboundary,None,Vertebrate,"[10,25)"
Fis-144785,Callionymus umbrithorax,ANIMALIA,CHORDATA,ACTINOPTERYGII,9124,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144787,Synchiropus delandi,ANIMALIA,CHORDATA,ACTINOPTERYGII,21468,13,transboundary,None,Vertebrate,"[10,25)"
Fis-144792,Callionymus kotthausi,ANIMALIA,CHORDATA,ACTINOPTERYGII,2282,3,transboundary,None,Vertebrate,"[3,10)"
Fis-144796,Callionymus macdonaldi,ANIMALIA,CHORDATA,ACTINOPTERYGII,41813,24,transboundary,None,Vertebrate,"[10,25)"
Fis-144800,Callionymus ochiaii,ANIMALIA,CHORDATA,ACTINOPTERYGII,1314,2,transboundary,None,Vertebrate,"[2,3)"
Fis-144801,Callionymus regani,ANIMALIA,CHORDATA,ACTINOPTERYGII,5388,15,transboundary,None,Vertebrate,"[10,25)"
Fis-144806,Synchiropus rubrovinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,14791,20,transboundary,None,Vertebrate,"[10,25)"
Fis-144810,Draculo maugei,ANIMALIA,CHORDATA,ACTINOPTERYGII,1434,9,transboundary,None,Vertebrate,"[3,10)"
Fis-144817,Mentodus bythios,ANIMALIA,CHORDATA,ACTINOPTERYGII,317470,17,transboundary,None,Vertebrate,"[10,25)"
Fis-144822,Bovichtus argentinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1228,3,transboundary,None,Vertebrate,"[3,10)"
Fis-144824,Bovichtus veneris,ANIMALIA,CHORDATA,ACTINOPTERYGII,47,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-144826,Bovichtus diacanthus,ANIMALIA,CHORDATA,ACTINOPTERYGII,191,2,transboundary,None,Vertebrate,"[2,3)"
Fis-144830,Patagonotothen cornucola,ANIMALIA,CHORDATA,ACTINOPTERYGII,9710,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144836,Pogonophryne fusca,ANIMALIA,CHORDATA,ACTINOPTERYGII,1953,2,transboundary,None,Vertebrate,"[2,3)"
Fis-144837,Pogonophryne squamibarbata,ANIMALIA,CHORDATA,ACTINOPTERYGII,697,2,transboundary,None,Vertebrate,"[2,3)"
Fis-144838,Gobiopsis angustifrons,ANIMALIA,CHORDATA,ACTINOPTERYGII,35261,24,transboundary,None,Vertebrate,"[10,25)"
Fis-144839,Echidna xanthospilos,ANIMALIA,CHORDATA,ACTINOPTERYGII,28159,32,transboundary,None,Vertebrate,"[25,51)"
Fis-144844,Trimmatom zapotes,ANIMALIA,CHORDATA,ACTINOPTERYGII,31617,24,transboundary,None,Vertebrate,"[10,25)"
Fis-144845,Priolepis agrena,ANIMALIA,CHORDATA,ACTINOPTERYGII,26720,22,transboundary,None,Vertebrate,"[10,25)"
Fis-144846,Priolepis ailina,ANIMALIA,CHORDATA,ACTINOPTERYGII,2553,4,transboundary,None,Vertebrate,"[3,10)"
Fis-144848,Lepadichthys springeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,2412,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144849,Ebosia falcata,ANIMALIA,CHORDATA,ACTINOPTERYGII,12728,19,transboundary,None,Vertebrate,"[10,25)"
Fis-144854,Amblyeleotris arcupinna,ANIMALIA,CHORDATA,ACTINOPTERYGII,16341,11,transboundary,None,Vertebrate,"[10,25)"
Fis-144874,Myrichthys pantostigmius,ANIMALIA,CHORDATA,ACTINOPTERYGII,1082,5,transboundary,None,Vertebrate,"[3,10)"
Fis-144875,Trimma griffithsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,36386,40,transboundary,None,Vertebrate,"[25,51)"
Fis-144880,Sueviota larsonae,ANIMALIA,CHORDATA,ACTINOPTERYGII,51916,35,transboundary,None,Vertebrate,"[25,51)"
Fis-144886,Phaenomonas longissima,ANIMALIA,CHORDATA,ACTINOPTERYGII,3464,11,transboundary,None,Vertebrate,"[10,25)"
Fis-144890,Trimmatom sagma,ANIMALIA,CHORDATA,ACTINOPTERYGII,33182,20,transboundary,None,Vertebrate,"[10,25)"
Fis-144891,Ophichthus aphotistos,ANIMALIA,CHORDATA,ACTINOPTERYGII,5782,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144896,Ophichthus brachynotopterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,31023,37,transboundary,None,Vertebrate,"[25,51)"
Fis-144934,Bathygobius karachiensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,467,6,transboundary,None,Vertebrate,"[3,10)"
Fis-144937,Yirrkala misolensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,35572,23,transboundary,None,Vertebrate,"[10,25)"
Fis-144953,Hetereleotris nebulofasciata,ANIMALIA,CHORDATA,ACTINOPTERYGII,5156,13,transboundary,None,Vertebrate,"[10,25)"
Fis-144955,Lubricogobius ornatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,59111,33,transboundary,None,Vertebrate,"[25,51)"
Fis-144956,Psilogobius prolatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,39022,28,transboundary,None,Vertebrate,"[25,51)"
Fis-144958,Scolecenchelys acutirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,11611,7,transboundary,None,Vertebrate,"[3,10)"
Fis-144965,Skythrenchelys zabra,ANIMALIA,CHORDATA,ACTINOPTERYGII,42687,36,transboundary,None,Vertebrate,"[25,51)"
Fis-144971,Priolepis triops,ANIMALIA,CHORDATA,ACTINOPTERYGII,14327,26,transboundary,None,Vertebrate,"[25,51)"
Fis-144973,Cymbacephalus bosschei,ANIMALIA,CHORDATA,ACTINOPTERYGII,70925,38,transboundary,None,Vertebrate,"[25,51)"
Fis-144977,Dactylopsaron dimorphicum,ANIMALIA,CHORDATA,ACTINOPTERYGII,799,3,transboundary,None,Vertebrate,"[3,10)"
Fis-144981,Pyrolycus manusanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,22389,21,transboundary,None,Vertebrate,"[10,25)"
Fis-144984,Bembrops ocellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,20354,45,transboundary,None,Vertebrate,"[25,51)"
Fis-144987,Bembrops quadrisella,ANIMALIA,CHORDATA,ACTINOPTERYGII,19267,43,transboundary,None,Vertebrate,"[25,51)"
Fis-144992,Paraulopus legandi,ANIMALIA,CHORDATA,ACTINOPTERYGII,10669,14,transboundary,None,Vertebrate,"[10,25)"
Fis-144993,Paraulopus nigripinnis,ANIMALIA,CHORDATA,ACTINOPTERYGII,12875,4,transboundary,None,Vertebrate,"[3,10)"
Fis-144994,Paraulopus oblongus,ANIMALIA,CHORDATA,ACTINOPTERYGII,32922,24,transboundary,None,Vertebrate,"[10,25)"
Fis-144995,Bembrops raneyi,ANIMALIA,CHORDATA,ACTINOPTERYGII,17112,42,transboundary,None,Vertebrate,"[25,51)"
Fis-144996,Paraulopus maculatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6407,15,transboundary,None,Vertebrate,"[10,25)"
Fis-144997,Paraulopus brevirostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,39858,23,transboundary,None,Vertebrate,"[10,25)"
Fis-145005,Eleutheronema rhadinum,ANIMALIA,CHORDATA,ACTINOPTERYGII,3512,5,transboundary,None,Vertebrate,"[3,10)"
Fis-145012,Pentaceros quinquespinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,3769,4,transboundary,None,Vertebrate,"[3,10)"
Fis-145017,Schuettea woodwardi,ANIMALIA,CHORDATA,ACTINOPTERYGII,3049,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145020,Creedia alleni,ANIMALIA,CHORDATA,ACTINOPTERYGII,205,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145032,Tasmanogobius lasti,ANIMALIA,CHORDATA,ACTINOPTERYGII,2261,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145036,Cetomimus craneae,ANIMALIA,CHORDATA,ACTINOPTERYGII,2874,10,transboundary,None,Vertebrate,"[10,25)"
Fis-145047,Apogon lativittatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1022,4,transboundary,None,Vertebrate,"[3,10)"
Fis-145056,Pseudamiops phasma,ANIMALIA,CHORDATA,ACTINOPTERYGII,307,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145058,Antennatus linearis,ANIMALIA,CHORDATA,ACTINOPTERYGII,41155,55,transboundary,None,Vertebrate,"[51,221]"
Fis-145062,Callionymus doryssus,ANIMALIA,CHORDATA,ACTINOPTERYGII,7556,7,transboundary,None,Vertebrate,"[3,10)"
Fis-145065,Xenocephalus elongatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,184430,31,transboundary,None,Vertebrate,"[25,51)"
Fis-145097,Robinsia catherinae,ANIMALIA,CHORDATA,ACTINOPTERYGII,29716,61,transboundary,None,Vertebrate,"[51,221]"
Fis-145101,Urotrygon cimar,ANIMALIA,CHORDATA,ELASMOBRANCHII,1282,5,transboundary,None,Vertebrate,"[3,10)"
Fis-145105,Aethotaxis mitopteryx mitopteryx,ANIMALIA,CHORDATA,ACTINOPTERYGII,299036,7,transboundary,None,Vertebrate,"[3,10)"
Fis-145111,Synchiropus kinmeiensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,2520,10,transboundary,None,Vertebrate,"[10,25)"
Fis-145113,Synchiropus rosulentus,ANIMALIA,CHORDATA,ACTINOPTERYGII,530,2,transboundary,None,Vertebrate,"[2,3)"
Fis-145124,Halosaurus carinicauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,53044,32,transboundary,None,Vertebrate,"[25,51)"
Fis-145126,Aldrovandia mediorostris,ANIMALIA,CHORDATA,ACTINOPTERYGII,608758,74,transboundary,None,Vertebrate,"[51,221]"
Fis-145214,Sebastapistes fowleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,67848,71,transboundary,None,Vertebrate,"[51,221]"
Fis-145218,Scorpaenopsis longispina,ANIMALIA,CHORDATA,ACTINOPTERYGII,9183,21,transboundary,None,Vertebrate,"[10,25)"
Fis-145219,Scorpaenopsis obtusa,ANIMALIA,CHORDATA,ACTINOPTERYGII,35569,26,transboundary,None,Vertebrate,"[25,51)"
Fis-145220,Scorpaenopsis orientalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,2521,5,transboundary,None,Vertebrate,"[3,10)"
Fis-145222,Scorpaenopsis possi,ANIMALIA,CHORDATA,ACTINOPTERYGII,63420,49,transboundary,None,Vertebrate,"[25,51)"
Fis-145225,Nemichthys larseni,ANIMALIA,CHORDATA,ACTINOPTERYGII,67571,3,transboundary,None,Vertebrate,"[3,10)"
Fis-145231,Andriashevicottus megacephalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1269,3,transboundary,None,Vertebrate,"[3,10)"
Fis-145232,Polymetme illustris,ANIMALIA,CHORDATA,ACTINOPTERYGII,10693,9,transboundary,None,Vertebrate,"[3,10)"
Fis-145234,Polymetme andriashevi,ANIMALIA,CHORDATA,ACTINOPTERYGII,161,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145235,Scorpaenopsis ramaraoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,86956,52,transboundary,None,Vertebrate,"[51,221]"
Fis-145236,Scorpaenopsis vittapinna,ANIMALIA,CHORDATA,ACTINOPTERYGII,71306,68,transboundary,None,Vertebrate,"[51,221]"
Fis-145241,Vanderhorstia macropteryx,ANIMALIA,CHORDATA,ACTINOPTERYGII,21357,16,transboundary,None,Vertebrate,"[10,25)"
Fis-145253,Jaydia smithi,ANIMALIA,CHORDATA,ACTINOPTERYGII,80328,54,transboundary,None,Vertebrate,"[51,221]"
Fis-145263,Girella leonina,ANIMALIA,CHORDATA,ACTINOPTERYGII,5995,10,transboundary,None,Vertebrate,"[10,25)"
Fis-145267,Girella tephraeops,ANIMALIA,CHORDATA,ACTINOPTERYGII,1881,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-145272,Cetomimus teevani,ANIMALIA,CHORDATA,ACTINOPTERYGII,41760,33,transboundary,None,Vertebrate,"[25,51)"
Fis-145279,Symphurus hondoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,7719,11,transboundary,None,Vertebrate,"[10,25)"
