iucn_sid,sciname,category,kingdom,phylum,class
16506077,Synagrops spinosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506080,Taractes rubescens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506657,Callionymus bairdi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506725,Foetorepus agassizii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506757,Synchiropus dagmarae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506766,Oligoplites palometa,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506839,Selene brownii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16506931,Selene setapinnis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16507307,Selene vomer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16507347,Seriola rivoliana,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16507442,Seriola zonata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16507646,Trachinotus carolinus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16507729,Uraspis secunda,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16509126,Gempylus serpens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16509242,Nealotus tripes,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16509297,Promethichthys prometheus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16509426,Haemulon vittatum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545046,Lopholatilus chamaeleonticeps,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545072,Mullus auratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545086,Pseudupeneus maculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545164,Upeneus parvus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545183,Nomeus gronovii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545250,Psenes arafurensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545253,Psenes cyanophrys,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545256,Psenes pellucidus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545326,Lonchopisthus higmani,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545346,Lonchopisthus lemur,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16545360,Lonchopisthus micrognathus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16546023,Opistognathus lonchurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16546072,Opistognathus nothus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16546127,Opistognathus robinsi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16546144,Opistognathus whitehursti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719296,Gnathodentex aureolineatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719359,Gymnocranius audleyi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719387,Gymnocranius euanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719605,Gymnocranius grandoculis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719651,Gymnocranius griseus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719685,Gymnocranius microdon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719726,Gymnocranius oblongus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719839,Lethrinus amboinensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719843,Lethrinus atkinsoni,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719890,Lethrinus atlanticus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16719994,Lethrinus erythracanthus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720002,Lethrinus erythropterus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720022,Lethrinus harak,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720029,Lethrinus laticaudis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720036,Lethrinus lentjan,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720083,Lethrinus microdon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720118,Lethrinus miniatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720181,Lethrinus nebulosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720267,Lethrinus obsoletus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720328,Lethrinus olivaceus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720345,Lethrinus ornatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720383,Lethrinus ravus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720528,Lethrinus rubrioperculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720537,Lethrinus semicinctus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720568,Lethrinus variegatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720577,Lethrinus xanthochilus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16720607,Monotaxis grandoculis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16721443,Monotaxis heterodon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16721842,Wattsia mossambica,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16749571,Pempheris poeyi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16749725,Pempheris schomburgkii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16749737,Heteropriacanthus cruentatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16749758,Pareques iwamotoi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16749978,Protosciaena bathytatos,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16750054,Baldwinella aureorubens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16750728,Baldwinella vivanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16751128,Hypoplectrus gummigutta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759066,Hypoplectrus indigo,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759093,Hypoplectrus guttavarius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759101,Hypoplectrus maya,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759111,Hypoplectrus nigricans,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759126,Hypoplectrus puella,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759139,Hypoplectrus randallorum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759144,Hypoplectrus unicolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759167,Liopropoma carmabi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759176,Liopropoma eukrines,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759184,Liopropoma mowbrayi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759188,Liopropoma rubre,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759221,Parasphyraenops atrimanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759230,Parasphyraenops incisus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759242,Pronotogrammus martinicensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759321,Pseudogramma gregoryi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759340,Rypticus bistrispinus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759348,Rypticus bornoi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759353,Rypticus maculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759357,Rypticus randalli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759367,Rypticus subbifrenatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759398,Schultzea beta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759463,Serraniculus pumilio,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759509,Serranus annularis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759518,Serranus chionaraia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759535,Serranus flaviventris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759549,Serranus luciopercanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759552,Serranus notospilus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759556,Serranus phoebe,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759559,Serranus tabacarius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759567,Serranus tortugarum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759571,Peprilus burti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16759591,Symphysanodon berryi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16778406,Polydactylus octonemus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16778475,Polydactylus oligodon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16781113,Fistularia petimba,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16781124,Fistularia tabacaria,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
16811574,Rypticus carpenteri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18123632,Anotopterus pharao,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18123647,Saurida undosquamis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18123960,Anoplogaster cornuta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124015,Diretmus argenteus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124163,Sargocentron praslin,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124179,Sargocentron rubrum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124721,Dussumieria acuta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124738,Dussumieria elopsoides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124757,Herklotsichthys punctatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18124888,Engraulis albidus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125103,Pollachius pollachius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125145,Raniceps raninus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125208,Trisopterus esmarkii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125362,Ciliata mustela,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125379,Ciliata septentrionalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125776,Coryphaenoides armatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18125838,Coryphaenoides profundicolus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18126034,Kumba dentoni,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127741,Ceratias holboelli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127783,Chaunax suttkusi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127809,Bufoceratias wedli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127828,Himantolophus compressus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127836,Himantolophus groenlandicus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18127840,Melanocetus johnsonii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18128090,Oneirodes carlsbergi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18128749,Oneirodes eschrichtii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18128938,Lampanyctus macdonaldi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18138780,Barathronus parfaiti,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18138798,Sciadonus cryptophthalmus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18138812,Melodichthys hadrocephalus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18138825,Bassozetus taenia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18138869,Monomitopus metriostoma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18139045,Spectrunculus grandis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18139074,Alepocephalus productus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18139615,Conocara murrayi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18140291,Narcetes stomias,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18140358,Bathylagichthys greyae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18140736,Dolicholagus longirostris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18140829,Opisthoproctus grimaldii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155920,Opisthoproctus soleatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155933,Barbantus curvifrons,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155939,Holtbyrnia anomala,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155943,Holtbyrnia macrops,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155946,Maulisia mauli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155949,Normichthys operosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155952,Sagamichthys schnakenbecki,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155960,Ammodytes tobianus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155963,Gymnammodytes semisquamatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18155982,Hyperoplus lanceolatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158219,Alepes djedaba,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158262,Selar boops,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158331,Selene dorsalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158359,Seriola carpenteri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158445,Platyberyx opalescens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18158583,Nesiarchus nasutus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18159126,Buenia jeffreysii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18159556,Gobius gasteveni,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18159817,Gobiusculus flavescens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18159823,Lebetus scorpioides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18160428,Lesueurigobius sanzi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18160456,Ponticola cephalargoides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18160468,Ponticola platyrostris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18160573,Pomatoschistus lozanoi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18161514,Vanneaugobius pruvoti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18177478,Pseudupeneus prayensis,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
18177499,Upeneus moluccensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18180983,Pachycara bulbiceps,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18180998,Pachycara crassiceps,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18227109,Cyema atrum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18227119,Eurypharynx pelecanoides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18252612,Cyclothone acclinidens,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18252616,Cyclothone livida,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18252619,Cyclothone pallida,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18252629,Cyclothone pseudopallida,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18252702,Diplophos taenia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18253276,Argyropelecus aculeatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18253282,Argyropelecus gigas,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256447,Astronesthes gemmifer,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256458,Bathophilus digitatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256490,Bathophilus vaillanti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256504,Borostomias abyssorum,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256560,Echiostoma barbatum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256726,Eustomias braueri,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256943,Eustomias obscurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18256992,Flagellostomias boureei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18257762,Spinachia spinachia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18257780,Fistularia commersonii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258072,Entelurus aequoreus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258153,Minyichthys sentus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258202,Nerophis lumbriciformis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258249,Syngnathus rostellatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258256,Syngnathus schmidti,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258266,Syngnathus variegatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
18258584,Apletodon bacescui,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
18263684,Petroscirtes ancylodon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
19708732,Actinopyga varians,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708753,Argiodia maculata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708759,Holothuria aemula,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708766,Holothuria albifasciatus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708770,Holothuria altaturricula,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708780,Holothuria austrinabassa,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708816,Holothuria cadelli,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708918,Holothuria casoae,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19708976,Holothuria duoturriforma,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19709023,Holothuria enalia,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19709100,Holothuria huberti,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19709103,Holothuria immobilis,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19710303,Holothuria insignis,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19710863,Holothuria isuga,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19710927,Holothuria longicosta,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19710984,Holothuria manningi,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711070,Holothuria nigralutea,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711082,Holothuria papillata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711112,Holothuria pluricuriosa,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711179,Holothuria pseudonotabilis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711252,Holothuria pyxoides,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711306,Holothuria rathbunii,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711325,Holothuria squamifera,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711394,Holothuria truncata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711507,Holothuria tuberculata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711761,Apostichopus johnsoni,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711843,Apostichopus leukothele,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19711938,Apostichopus multidentis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712189,Apostichopus nigripunctatus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712304,Apostichopus nipponensis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712515,Allopatides corrugatus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712597,Allopatides dendroeides,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712646,Amphigymnas bahamensis,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19712826,Amphigymnas multipes,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715239,Bathyplotes baculosus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715267,Bathyplotes bigelowi,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715433,Bathyplotes cinctus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715512,Bathyplotes crenulata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715612,Bathyplotes golden-hindi,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715689,Bathyplotes phlegmaticus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19715765,Bathyplotes roseus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19716054,Bathyplotes rubicundus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19716454,Synallactes triplax,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19716630,Synallactes pellucidus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19717202,Benthothuria cristata,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19717334,Benthothuria distorta,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19717382,Benthothuria fusiformis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19717509,Capheira sulcata,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19718050,Capheira mollis,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19718342,Hansenothuria benti,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19718565,Mesothuria edwardensis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19718927,Mesothuria gargantua,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19719775,Mesothuria holothurioides,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19719847,Mesothuria incerta,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19719913,Mesothuria magellani,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720016,Mesothuria megapoda,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720058,Mesothuria multipora,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720743,Mesothuria oktaknemoides,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720826,Mesothuria oktaknemus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720909,Mesothuria squamosa,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19720962,Molpadiodemas violaceus,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19723127,Paroriza grevei,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19725134,Paroriza verrucosa,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19742996,Paelopatides dissidens,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743004,Paelopatides gelatinosa,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743016,Paelopatides illicitus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743022,Paelopatides insignis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743027,Paelopatides mammillatus,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743032,Paelopatides modestus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743037,Paelopatides mollis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743044,Paelopatides ovalis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743050,Paelopatides retifer,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743056,Paelopatides suspecta,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743065,Paelopatides verrucosus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743072,Perizona magna,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743079,Pseudostichopus elegans,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743094,Pseudostichopus hyalegerus,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743108,Pseudostichopus langeae,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743115,Synallactes aenigma,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743123,Synallactes alexandri,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743170,Synallactes challengeri,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743205,Synallactes chuni,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743226,Synallactes discoidalis,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743237,Synallactes elongata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743257,Synallactes gilberti,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743295,Synallactes horridus,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743327,Synallactes longipapillata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743348,Synallactes multivesiculatus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743419,Synallactes nozawai,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743545,Synallactes rigidus,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743604,Synallactes sagamiensis,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743628,Synallactes samyni,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743631,Synallactes triradiata,LC,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743693,Mesothuria marginata,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19743767,Mesothuria thomsoni,DD,ANIMALIA,ECHINODERMATA,HOLOTHUROIDEA
19922589,Pungitius tymensis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
19922686,Gasterosteus wheatlandi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
20249232,Caesio cuning,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
20249446,Caesio lunaris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
20250059,Caesio teres,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
