iucn_spp_group,iucn_sid,class,iucn_sciname,am_sid,am_sciname,am_reviewed,am_sid_old,kingdom,redlist_category,iucn_sid_other
GROUPERS,132738,Actinopterygii,Variola louti,Fis-25576,Variola louti,NA,NA,ANIMALIA,LC,132738
GROUPERS,132739,Actinopterygii,Epinephelus undulosus,Fis-26145,Epinephelus undulosus,NA,NA,ANIMALIA,LC,132739
GROUPERS,132741,Actinopterygii,Cephalopholis sexmaculata,Fis-26125,Cephalopholis sexmaculata,NA,NA,ANIMALIA,LC,132741
GROUPERS,132742,Actinopterygii,Cephalopholis nigri,Fis-27331,Cephalopholis nigri,NA,NA,ANIMALIA,LC,132742
GROUPERS,132743,Actinopterygii,Cephalopholis formosa,Fis-26119,Cephalopholis formosa,NA,NA,ANIMALIA,LC,132743
GROUPERS,132745,Actinopterygii,Epinephelus morrhua,Fis-25575,Epinephelus morrhua,NA,NA,ANIMALIA,LC,132745
GROUPERS,132746,Actinopterygii,Epinephelus melanostigma,Fis-31844,Epinephelus melanostigma,NA,NA,ANIMALIA,LC,132746
GROUPERS,132747,Actinopterygii,Epinephelus spilotoceps,Fis-31554,Epinephelus spilotoceps,NA,NA,ANIMALIA,LC,132747
GROUPERS,132748,Actinopterygii,Epinephelus longispinis,Fis-26507,Epinephelus longispinis,NA,NA,ANIMALIA,LC,132748
GROUPERS,132749,Actinopterygii,Epinephelus stictus,Fis-32316,Epinephelus stictus,NA,NA,ANIMALIA,LC,132749
GROUPERS,132751,Actinopterygii,Epinephelus coeruleopunctatus,Fis-135733,Epinephelus coeruleopunctatus,NA,NA,ANIMALIA,LC,132751
GROUPERS,132752,Actinopterygii,Epinephelus bilobatus,Fis-32304,Epinephelus bilobatus,NA,NA,ANIMALIA,LC,132752
GROUPERS,132753,Actinopterygii,Epinephelus polylepis,Fis-32313,Epinephelus polylepis,NA,NA,ANIMALIA,LC,132753
GROUPERS,132754,Actinopterygii,Alphestes immaculatus,Fis-32974,Alphestes immaculatus,NA,NA,ANIMALIA,LC,132754
GROUPERS,132755,Actinopterygii,Epinephelus radiatus,Fis-26511,Epinephelus radiatus,NA,NA,ANIMALIA,LC,132755
GROUPERS,132756,Actinopterygii,Epinephelus miliaris,Fis-26508,Epinephelus miliaris,NA,NA,ANIMALIA,LC,132756
GROUPERS,132757,Actinopterygii,Cephalopholis sonnerati,Fis-26126,Cephalopholis sonnerati,NA,NA,ANIMALIA,LC,132757
GROUPERS,132758,Actinopterygii,Epinephelus tauvina,Fis-25131,Epinephelus tauvina,NA,NA,ANIMALIA,DD,132758
GROUPERS,132759,Actinopterygii,Cephalopholis hemistiktos,Fis-26120,Cephalopholis hemistiktos,NA,NA,ANIMALIA,LC,132759
GROUPERS,132760,Actinopterygii,Epinephelus faveatus,Fis-26502,Epinephelus faveatus,1,NA,ANIMALIA,LC,132760
GROUPERS,132761,Actinopterygii,Cephalopholis cruentata,Fis-22703,Cephalopholis cruentata,NA,NA,ANIMALIA,LC,132761
GROUPERS,132762,Actinopterygii,Epinephelus costae,Fis-27343,Epinephelus costae,NA,NA,ANIMALIA,DD,132762
GROUPERS,132763,Actinopterygii,Epinephelus corallicola,Fis-26137,Epinephelus corallicola,NA,NA,ANIMALIA,LC,132763
GROUPERS,132764,Actinopterygii,Alphestes afer,Fis-27135,Alphestes afer,NA,NA,ANIMALIA,LC,132764
GROUPERS,132765,Actinopterygii,Epinephelus goreensis,Fis-25402,Epinephelus goreensis,NA,NA,ANIMALIA,NT,132765
GROUPERS,132766,Actinopterygii,Epinephelus macrospilos,Fis-26245,Epinephelus macrospilos,NA,NA,ANIMALIA,LC,132766
GROUPERS,132767,Actinopterygii,Dermatolepis dermatolepis,Fis-27319,Dermatolepis dermatolepis,NA,NA,ANIMALIA,LC,132767
GROUPERS,132769,Actinopterygii,Epinephelus fasciatomaculosus,Fis-26138,Epinephelus fasciatomaculosus,NA,NA,ANIMALIA,LC,132769
GROUPERS,132771,Actinopterygii,Gonioplectrus hispanus,Fis-24648,Gonioplectrus hispanus,NA,NA,ANIMALIA,LC,132771
GROUPERS,132772,Actinopterygii,Hyporthodus octofasciatus,Fis-163782,Hyporthodus octofasciatus,NA,NA,ANIMALIA,LC,132772
GROUPERS,132773,Actinopterygii,Epinephelus tukula,Fis-31413,Epinephelus tukula,NA,NA,ANIMALIA,LC,132773
GROUPERS,132774,Actinopterygii,Epinephelus areolatus,Fis-25586,Epinephelus areolatus,NA,NA,ANIMALIA,LC,132774
GROUPERS,132775,Actinopterygii,Plectropomus pessuliferus,Fis-32352,Plectropomus pessuliferus,NA,NA,ANIMALIA,LC,132775
GROUPERS,132776,Actinopterygii,Plectropomus oligacanthus,Fis-26483,Plectropomus oligacanthus,1,NA,ANIMALIA,LC,132776
GROUPERS,132777,Actinopterygii,Epinephelus diacanthus,Fis-26499,Epinephelus diacanthus,NA,NA,ANIMALIA,LC,132777
GROUPERS,132778,Actinopterygii,Epinephelus hexagonatus,Fis-26244,Epinephelus hexagonatus,1,NA,ANIMALIA,LC,132778
GROUPERS,132779,Actinopterygii,Cephalopholis oligosticta,Fis-31841,Cephalopholis oligosticta,NA,NA,ANIMALIA,LC,132779
GROUPERS,132780,Actinopterygii,Epinephelus sexfasciatus,Fis-25340,Epinephelus sexfasciatus,NA,NA,ANIMALIA,LC,132780
GROUPERS,132781,Actinopterygii,Cephalopholis argus,Fis-31823,Cephalopholis argus,NA,NA,ANIMALIA,LC,132781
GROUPERS,132782,Actinopterygii,Cephalopholis aitha,Fis-31840,Cephalopholis aitha,NA,NA,ANIMALIA,LC,132782
GROUPERS,132783,Actinopterygii,Cephalopholis urodeta,Fis-26128,Cephalopholis urodeta,1,NA,ANIMALIA,LC,132783
GROUPERS,132784,Actinopterygii,Epinephelus magniscuttis,Fis-31843,Epinephelus magniscuttis,NA,NA,ANIMALIA,LC,132784
GROUPERS,132785,Actinopterygii,Epinephelus erythrurus,Fis-26501,Epinephelus erythrurus,NA,NA,ANIMALIA,LC,132785
GROUPERS,132786,Actinopterygii,Cephalopholis nigripinnis,Fis-50377,Cephalopholis nigripinnis,NA,NA,ANIMALIA,LC,132786
GROUPERS,132787,Actinopterygii,Anyperodon leucogrammicus,Fis-25382,Anyperodon leucogrammicus,NA,NA,ANIMALIA,LC,132787
GROUPERS,132788,Actinopterygii,Epinephelus merra,Fis-31150,Epinephelus merra,1,NA,ANIMALIA,LC,132788
GROUPERS,132789,Actinopterygii,Cephalopholis microprion,Fis-26122,Cephalopholis microprion,NA,NA,ANIMALIA,LC,132789
GROUPERS,132790,Actinopterygii,Triso dermopterus,Fis-26518,Triso dermopterus,1,NA,ANIMALIA,LC,132790
GROUPERS,132791,Actinopterygii,Cephalopholis igarashiensis,Fis-31363,Cephalopholis igarashiensis,NA,NA,ANIMALIA,LC,132791
GROUPERS,132793,Actinopterygii,Epinephelus stoliczkae,Fis-26513,Epinephelus stoliczkae,NA,NA,ANIMALIA,LC,132793
GROUPERS,132794,Actinopterygii,Epinephelus retouti,Fis-32315,Epinephelus retouti,NA,NA,ANIMALIA,LC,132794
GROUPERS,132795,Actinopterygii,Hyporthodus ergastularius,Fis-163776,Hyporthodus ergastularius,NA,NA,ANIMALIA,NT,132795
GROUPERS,132796,Actinopterygii,Epinephelus caninus,Fis-27340,Epinephelus caninus,1,NA,ANIMALIA,DD,132796
GROUPERS,132798,Actinopterygii,Epinephelus heniochus,Fis-32309,Epinephelus heniochus,NA,NA,ANIMALIA,LC,132798
GROUPERS,132799,Actinopterygii,Epinephelus quoyanus,Fis-26144,Epinephelus quoyanus,NA,NA,ANIMALIA,LC,132799
GROUPERS,132800,Actinopterygii,Gracila albomarginata,Fis-26146,Gracila albomarginata,NA,NA,ANIMALIA,LC,132800
GROUPERS,132801,Actinopterygii,Plectropomus punctatus,Fis-32321,Plectropomus punctatus,NA,NA,ANIMALIA,LC,132801
GROUPERS,132802,Actinopterygii,Epinephelus poecilonotus,Fis-26510,Epinephelus poecilonotus,NA,NA,ANIMALIA,LC,132802
GROUPERS,132803,Actinopterygii,Cephalopholis polyspila,Fis-145041,Cephalopholis polyspila,NA,NA,ANIMALIA,LC,132803
GROUPERS,132804,Actinopterygii,Epinephelus ongus,Fis-26141,Epinephelus ongus,NA,NA,ANIMALIA,LC,132804
GROUPERS,132805,Actinopterygii,Cephalopholis polleni,Fis-26124,Cephalopholis polleni,NA,NA,ANIMALIA,LC,132805
GROUPERS,132806,Actinopterygii,Cephalopholis fulva,Fis-27186,Cephalopholis fulva,NA,NA,ANIMALIA,LC,132806
GROUPERS,132807,Actinopterygii,Hyporthodus septemfasciatus,Fis-163784,Hyporthodus septemfasciatus,NA,NA,ANIMALIA,DD,132807
GROUPERS,132808,Actinopterygii,Cephalopholis cyanostigma,Fis-26118,Cephalopholis cyanostigma,1,NA,ANIMALIA,LC,132808
GROUPERS,132810,Actinopterygii,Variola albimarginata,Fis-31845,Variola albimarginata,NA,NA,ANIMALIA,LC,132810
GROUPERS,132811,Actinopterygii,Mycteroperca xenarcha,Fis-30328,Mycteroperca xenarcha,NA,NA,ANIMALIA,DD,132811
GROUPERS,132812,Actinopterygii,Epinephelus amblycephalus,Fis-26131,Epinephelus amblycephalus,NA,NA,ANIMALIA,LC,132812
GROUPERS,132813,Actinopterygii,Epinephelus bontoides,Fis-26132,Epinephelus bontoides,NA,NA,ANIMALIA,LC,132813
GROUPERS,132815,Actinopterygii,Epinephelus cyanopodus,Fis-25571,Epinephelus cyanopodus,1,NA,ANIMALIA,LC,132815
GROUPERS,132816,Actinopterygii,Saloptia powelli,Fis-32322,Saloptia powelli,NA,NA,ANIMALIA,LC,132816
GROUPERS,132817,Actinopterygii,Epinephelus fasciatus,Fis-25570,Epinephelus fasciatus,NA,NA,ANIMALIA,LC,132817
GROUPERS,132818,Actinopterygii,Plectropomus maculatus,Fis-25365,Plectropomus maculatus,NA,NA,ANIMALIA,LC,132818
GROUPERS,132819,Actinopterygii,Epinephelus adscensionis,Fis-22704,Epinephelus adscensionis,NA,NA,ANIMALIA,LC,132819
GROUPERS,132820,Actinopterygii,Cephalopholis taeniops,Fis-25389,Cephalopholis taeniops,NA,NA,ANIMALIA,LC,132820
GROUPERS,132822,Actinopterygii,Paranthias colonus,Fis-26970,Paranthias colonus,NA,NA,ANIMALIA,LC,132822
GROUPERS,132823,Actinopterygii,Epinephelus chlorostigma,Fis-25679,Epinephelus chlorostigma,NA,NA,ANIMALIA,LC,118358386
GROUPERS,132825,Actinopterygii,Cephalopholis spiloparaea,Fis-26127,Cephalopholis spiloparaea,NA,NA,ANIMALIA,LC,132825
GROUPERS,132826,Actinopterygii,Epinephelus bleekeri,Fis-26494,Epinephelus bleekeri,NA,NA,ANIMALIA,DD,132826
GROUPERS,132827,Actinopterygii,Hyporthodus mystacinus,Fis-163778,Hyporthodus mystacinus,NA,NA,ANIMALIA,LC,132827
GROUPERS,132828,Actinopterygii,Hyporthodus haifensis,Fis-164463,Hyporthodus haifensis,NA,NA,ANIMALIA,LC,132828
GROUPERS,132829,Actinopterygii,Epinephelus howlandi,Fis-26504,Epinephelus howlandi,NA,NA,ANIMALIA,LC,132829
GROUPERS,132830,Actinopterygii,Mycteroperca acutirostris,Fis-27382,Mycteroperca acutirostris,NA,NA,ANIMALIA,LC,132830
CORALS_Part1,132859,Anthozoa,Oulastrea crispata,URM-Cn-5604,Oulastrea crispata,NA,NA,ANIMALIA,LC,132859
CORALS_Part3,132863,Anthozoa,Acropora prostrata,SLB-93516,Acropora prostrata,NA,NA,ANIMALIA,DD,132863
CORALS_Part3,132866,Anthozoa,Montipora angulata,URM-Cn-4877,Montipora angulata,NA,NA,ANIMALIA,VU,132866
CORALS_Part1,132869,Anthozoa,Acropora florida,URM-Cn-4750,Acropora florida,1,NA,ANIMALIA,NT,132869
CORALS_Part1,132871,Anthozoa,Pectinia elongata,URM-Cn-5952,Pectinia elongata,NA,NA,ANIMALIA,NT,132871
CORALS_Part1,132874,Anthozoa,Scolymia lacera,URM-Cn-5888,Scolymia lacera,NA,NA,ANIMALIA,LC,132874
CORALS_Part3,132875,Anthozoa,Pocillopora kelleheri,URM-Cn-5982,Pocillopora kelleheri,NA,NA,ANIMALIA,LC,132875
CORALS_Part1,132876,Anthozoa,Leptoseris tubulifera,URM-Cn-4973,Leptoseris tubulifera,NA,NA,ANIMALIA,LC,132876
CORALS_Part3,132877,Anthozoa,Fungia fralinae,URM-Cn-5759,Fungia fralinae,NA,NA,ANIMALIA,LC,132877
CORALS_Part3,132878,Anthozoa,Favia maxima,URM-Cn-5549,Favia maxima,NA,NA,ANIMALIA,NT,132878
CORALS_Part3,132880,Anthozoa,Pavona venosa,URM-Cn-4995,Pavona venosa,NA,NA,ANIMALIA,VU,132880
CORALS_Part3,132883,Anthozoa,Goniastrea australensis,URM-Cn-5572,Goniastrea australensis,NA,NA,ANIMALIA,LC,132883
CORALS_Part3,132884,Anthozoa,Colpophyllia natans,URM-Cn-5508,Colpophyllia natans,NA,NA,ANIMALIA,LC,132884
CORALS_Part3,132885,Anthozoa,Leptoseris hawaiiensis,URM-Cn-4965,Leptoseris hawaiiensis,NA,NA,ANIMALIA,LC,132885
CORALS_Part1,132886,Anthozoa,Acropora seriata,SLB-93397,Acropora seriata,NA,NA,ANIMALIA,DD,132886
CORALS_Part1,132892,Anthozoa,Montipora hodgsoni,URM-Cn-4910,Montipora hodgsoni,NA,NA,ANIMALIA,VU,132892
CORALS_Part1,132894,Anthozoa,Favia veroni,URM-Cn-5557,Favia veroni,NA,NA,ANIMALIA,NT,132894
CORALS_Part3,132900,Anthozoa,Symphyllia radians,URM-Cn-5894,Symphyllia radians,NA,NA,ANIMALIA,LC,132900
CORALS_Part3,132903,Anthozoa,Leptoseris solida,URM-Cn-4970,Leptoseris solida,NA,NA,ANIMALIA,LC,132903
CORALS_Part1,132906,Anthozoa,Acropora irregularis,SLB-93376,Acropora irregularis,NA,NA,ANIMALIA,DD,132906
CORALS_Part1,132908,Anthozoa,Acropora rosaria,URM-Cn-4818,Acropora rosaria,NA,NA,ANIMALIA,DD,132908
CORALS_Part3,132909,Anthozoa,Acropora turaki,URM-Cn-4848,Acropora turaki,NA,NA,ANIMALIA,VU,132909
CORALS_Part3,132911,Anthozoa,Pavona maldivensis,URM-Cn-4992,Pavona maldivensis,NA,NA,ANIMALIA,LC,132911
CORALS_Part1,132915,Anthozoa,Siderastrea stellata,SLB-158712,Siderastrea stellata,NA,NA,ANIMALIA,DD,132915
CORALS_Part3,132916,Anthozoa,Turbinaria irregularis,URM-Cn-5470,Turbinaria irregularis,NA,NA,ANIMALIA,LC,132916
CORALS_Part3,132917,Anthozoa,Gardineroseris planulata,URM-Cn-4958,Gardineroseris planulata,NA,NA,ANIMALIA,LC,132917
CORALS_Part3,132922,Anthozoa,Montastrea curta,URM-Cn-5595,Montastraea curta,NA,NA,ANIMALIA,LC,132922
CORALS_Part1,132923,Anthozoa,Pocillopora woodjonesi,URM-Cn-5985,Pocillopora woodjonesi,NA,NA,ANIMALIA,LC,132923
CORALS_Part1,132928,Anthozoa,Pectinia lactuca,URM-Cn-5953,Pectinia lactuca,NA,NA,ANIMALIA,VU,132928
CORALS_Part1,132931,Anthozoa,Acropora willisae,URM-Cn-4854,Acropora willisae,NA,NA,ANIMALIA,VU,132931
CORALS_Part3,132933,Anthozoa,Acropora carduus,URM-Cn-4723,Acropora carduus,NA,NA,ANIMALIA,NT,132933
CORALS_Part3,132935,Anthozoa,Acropora plumosa,URM-Cn-4807,Acropora plumosa,NA,NA,ANIMALIA,VU,132935
CORALS_Part3,132936,Anthozoa,Favia pallida,SLB-190543,Dipsastraea pallida,NA,NA,ANIMALIA,LC,132936
CORALS_Part1,132940,Anthozoa,Acropora acuminata,URM-Cn-4710,Acropora acuminata,NA,NA,ANIMALIA,VU,132940
CORALS_Part3,132941,Anthozoa,Indophyllia macassarensis,URM-Cn-5862,Indophyllia macassarensis,NA,NA,ANIMALIA,DD,132941
CORALS_Part1,132945,Anthozoa,Porites colonensis,URM-Cn-6043,Porites colonensis,NA,NA,ANIMALIA,DD,132945
CORALS_Part3,132946,Anthozoa,Acropora lianae,SLB-93732,Acropora lianae,NA,NA,ANIMALIA,DD,132946
CORALS_Part3,132950,Anthozoa,Acropora macrostoma,SLB-158633,Acropora macrostoma,NA,NA,ANIMALIA,DD,132950
CORALS_Part3,132957,Anthozoa,Turbinaria bifrons,URM-Cn-5465,Turbinaria bifrons,NA,NA,ANIMALIA,VU,132957
CORALS_Part1,132962,Anthozoa,Symphyllia erythraea,URM-Cn-5892,Symphyllia erythraea,NA,NA,ANIMALIA,LC,132962
CORALS_Part3,132963,Anthozoa,Manicina areolata,URM-Cn-5591,Manicina areolata,NA,NA,ANIMALIA,LC,132963
CORALS_Part3,132967,Anthozoa,Euphyllia yaeyamaensis,URM-Cn-5485,Euphyllia yaeyamaensis,NA,NA,ANIMALIA,NT,132967
CORALS_Part1,132968,Anthozoa,Halomitra clavator,URM-Cn-5779,Halomitra clavator,NA,NA,ANIMALIA,VU,132968
CORALS_Part1,132969,Anthozoa,Acropora listeri,URM-Cn-4774,Acropora listeri,NA,NA,ANIMALIA,VU,132969
CORALS_Part3,132970,Anthozoa,Agaricia lamarcki,URM-Cn-4954,Agaricia lamarcki,NA,NA,ANIMALIA,VU,132970
CORALS_Part1,132972,Anthozoa,Acropora paniculata,URM-Cn-4800,Acropora paniculata,NA,NA,ANIMALIA,VU,132972
CORALS_Part1,132974,Anthozoa,Plerogyra discus,SLB-62368,Plerogyra discus,NA,NA,ANIMALIA,VU,132974
CORALS_Part3,132977,Anthozoa,Montipora stilosa,URM-Cn-4937,Montipora stilosa,NA,NA,ANIMALIA,VU,132977
CORALS_Part3,132980,Anthozoa,Leptoria phrygia,URM-Cn-5590,Leptoria phrygia,NA,NA,ANIMALIA,NT,132980
CORALS_Part3,132983,Anthozoa,Leptastrea bottae,URM-Cn-5584,Leptastrea bottae,NA,NA,ANIMALIA,NT,132983
CORALS_Part1,132984,Anthozoa,Acropora derawanensis,URM-Cn-4736,Acropora derawanensis,NA,NA,ANIMALIA,VU,132984
CORALS_Part3,132987,Anthozoa,Echinopora gemmacea,URM-Cn-5524,Echinopora gemmacea,NA,NA,ANIMALIA,LC,132987
CORALS_Part3,132988,Anthozoa,Acropora longicyathus,URM-Cn-4777,Acropora longicyathus,NA,NA,ANIMALIA,LC,132988
CORALS_Part1,132990,Anthozoa,Acropora multiacuta,URM-Cn-4790,Acropora multiacuta,NA,NA,ANIMALIA,VU,132990
CORALS_Part3,132991,Anthozoa,Coscinaraea crassa,URM-Cn-6123,Coscinaraea crassa,NA,NA,ANIMALIA,NT,132991
CORALS_Part1,132992,Anthozoa,Acropora humilis,URM-Cn-4761,Acropora humilis,NA,NA,ANIMALIA,NT,132992
CORALS_Part3,132996,Anthozoa,Fungia seychellensis,URM-Cn-5772,Fungia seychellensis,NA,NA,ANIMALIA,VU,132996
CORALS_Part1,133000,Anthozoa,Acropora ocellata,URM-Cn-4796,Acropora ocellata,NA,NA,ANIMALIA,DD,133000
CORALS_Part1,133002,Anthozoa,Seriatopora stellata,SLB-117497,Seriatopora stellata,NA,NA,ANIMALIA,NT,133002
CORALS_Part3,133003,Anthozoa,Leptastrea bewickensis,URM-Cn-5583,Leptastrea bewickensis,NA,NA,ANIMALIA,NT,133003
CORALS_Part3,133006,Anthozoa,Acropora palmata,URM-Cn-4798,Acropora palmata,NA,NA,ANIMALIA,CR,133006
CORALS_Part1,133007,Anthozoa,Montipora malampaya,URM-Cn-4917,Montipora malampaya,NA,NA,ANIMALIA,VU,133007
CORALS_Part3,133008,Anthozoa,Fungia spinifer,URM-Cn-5775,Fungia spinifer,NA,NA,ANIMALIA,LC,133008
CORALS_Part3,133011,Anthozoa,Pocillopora ankeli,SLB-117488,Pocillopora ankeli,NA,NA,ANIMALIA,VU,133011
CORALS_Part3,133013,Anthozoa,Acropora grandis,URM-Cn-4755,Acropora grandis,NA,NA,ANIMALIA,LC,133013
CORALS_Part1,133018,Anthozoa,Acropora minuta,URM-Cn-4786,Acropora minuta,NA,NA,ANIMALIA,DD,133018
CORALS_Part1,133020,Anthozoa,Acropora tenuis,URM-Cn-4841,Acropora tenuis,NA,NA,ANIMALIA,NT,133020
CORALS_Part3,133023,Anthozoa,Porites lichen,URM-Cn-6062,Porites lichen,NA,NA,ANIMALIA,LC,133023
CORALS_Part1,133024,Anthozoa,Merulina scabricula,URM-Cn-5827,Merulina scabricula,NA,NA,ANIMALIA,LC,133024
CORALS_Part1,133025,Anthozoa,Acropora vaughani,URM-Cn-4850,Acropora vaughani,NA,NA,ANIMALIA,VU,133025
CORALS_Part3,133026,Anthozoa,Mycedium mancaoi,SLB-117486,Mycedium mancaoi,NA,NA,ANIMALIA,LC,133026
CORALS_Part1,133029,Anthozoa,Favia rotumana,URM-Cn-5552,Favia rotumana,1,NA,ANIMALIA,LC,133029
CORALS_Part3,133031,Anthozoa,Montipora effusa,URM-Cn-4897,Montipora effusa,NA,NA,ANIMALIA,NT,133031
CORALS_Part1,133032,Anthozoa,Lobophyllia flabelliformis,URM-Cn-5869,Lobophyllia flabelliformis,NA,NA,ANIMALIA,VU,133032
CORALS_Part3,133033,Anthozoa,Acropora pulchra,URM-Cn-4813,Acropora pulchra,NA,NA,ANIMALIA,LC,133033
CORALS_Part3,133034,Anthozoa,Fungia fragilis,SLB-189121,Cycloseris fragilis,NA,NA,ANIMALIA,LC,133034
CORALS_Part1,133037,Anthozoa,Mycetophyllia reesi,URM-Cn-5885,Mycetophyllia reesi,NA,NA,ANIMALIA,DD,133037
CORALS_Part3,133038,Anthozoa,Porites nigrescens,URM-Cn-6069,Porites nigrescens,NA,NA,ANIMALIA,VU,133038
CORALS_Part1,133043,Anthozoa,Psammocora digitata,URM-Cn-6135,Psammocora digitata,NA,NA,ANIMALIA,NT,133043
CORALS_Part1,133045,Anthozoa,Pocillopora ligulata,SLB-158820,Pocillopora ligulata,NA,NA,ANIMALIA,LC,133045
CORALS_Part1,133046,Anthozoa,Anacropora spinosa,URM-Cn-4861,Anacropora spinosa,NA,NA,ANIMALIA,EN,133046
CORALS_Part1,133053,Anthozoa,Scolymia cubensis,URM-Cn-5887,Scolymia cubensis,NA,NA,ANIMALIA,LC,133053
CORALS_Part1,133055,Anthozoa,Favites halicora,URM-Cn-5564,Favites halicora,NA,NA,ANIMALIA,NT,133055
CORALS_Part1,133057,Anthozoa,Euphyllia paradivisa,URM-Cn-5482,Euphyllia paradivisa,NA,NA,ANIMALIA,VU,133057
CORALS_Part3,133058,Anthozoa,Echinophyllia echinata,URM-Cn-5930,Echinophyllia echinata,NA,NA,ANIMALIA,LC,133058
CORALS_Part1,133059,Anthozoa,Platygyra verweyi,URM-Cn-5617,Platygyra verweyi,NA,NA,ANIMALIA,NT,133059
CORALS_Part1,133064,Anthozoa,Montipora florida,URM-Cn-4899,Montipora florida,NA,NA,ANIMALIA,VU,133064
CORALS_Part1,133066,Anthozoa,Montipora informis,URM-Cn-4913,Montipora informis,NA,NA,ANIMALIA,LC,133066
CORALS_Part1,133070,Anthozoa,Montastrea colemani,URM-Cn-5601,Montastrea colemani,NA,NA,ANIMALIA,NT,133070
CORALS_Part3,133071,Anthozoa,Montipora foliosa,URM-Cn-4901,Montipora foliosa,NA,NA,ANIMALIA,NT,133071
CORALS_Part1,133076,Anthozoa,Lobophyllia robusta,URM-Cn-5873,Lobophyllia robusta,NA,NA,ANIMALIA,LC,133076
CORALS_Part1,133081,Anthozoa,Acropora kirstyae,URM-Cn-4770,Acropora kirstyae,NA,NA,ANIMALIA,VU,133081
CORALS_Part3,133082,Anthozoa,Porites lutea,URM-Cn-6064,Porites lutea,NA,NA,ANIMALIA,LC,133082
CORALS_Part1,133084,Anthozoa,Barabattoia amicorum,SLB-62376,Barabattoia amicorum,NA,NA,ANIMALIA,LC,133084
CORALS_Part3,133087,Anthozoa,Acropora subglabra,URM-Cn-4836,Acropora subglabra,NA,NA,ANIMALIA,LC,133087
CORALS_Part3,133088,Anthozoa,Echinopora lamellosa,URM-Cn-5528,Echinopora lamellosa,NA,NA,ANIMALIA,LC,133088
CORALS_Part3,133089,Anthozoa,Echinophyllia patula,URM-Cn-5935,Echinophyllia patula,NA,NA,ANIMALIA,LC,133089
CORALS_Part3,133090,Anthozoa,Leptastrea purpurea,URM-Cn-5587,Leptastrea purpurea,NA,NA,ANIMALIA,LC,133090
CORALS_Part1,133092,Anthozoa,Astreopora incrustans,URM-Cn-4866,Astreopora incrustans,NA,NA,ANIMALIA,VU,133092
CORALS_Part3,133094,Anthozoa,Psammocora nierstraszi,URM-Cn-6138,Psammocora nierstraszi,NA,NA,ANIMALIA,LC,133094
CORALS_Part3,133096,Anthozoa,Porites columnaris,SLB-158798,Porites columnaris,NA,NA,ANIMALIA,LC,133096
CORALS_Part1,133097,Anthozoa,Pocillopora danae,SLB-117490,Pocillopora danae,NA,NA,ANIMALIA,VU,133097
CORALS_Part3,133099,Anthozoa,Pocillopora elegans,URM-Cn-5977,Pocillopora elegans,NA,NA,ANIMALIA,VU,133099
CORALS_Part1,133100,Anthozoa,Agaricia undata,URM-Cn-4956,Agaricia undata,NA,NA,ANIMALIA,DD,133100
CORALS_Part1,133102,Anthozoa,Dichocoenia stokesii,URM-Cn-5814,Dichocoenia stokesi,NA,NA,ANIMALIA,VU,133102
CORALS_Part1,133106,Anthozoa,Acanthastrea hillae,URM-Cn-5849,Acanthastrea hillae,NA,NA,ANIMALIA,NT,133106
CORALS_Part3,133109,Anthozoa,Galaxea acrhelia,URM-Cn-5901,Galaxea acrhelia,NA,NA,ANIMALIA,VU,133109
CORALS_Part1,133110,Anthozoa,Ctenactis crassa,URM-Cn-5750,Ctenactis crassa,NA,NA,ANIMALIA,LC,133110
CORALS_Part1,133112,Anthozoa,Acropora caroliniana,URM-Cn-4724,Acropora caroliniana,NA,NA,ANIMALIA,VU,133112
CORALS_Part1,133113,Anthozoa,Montipora cactus,URM-Cn-4880,Montipora cactus,NA,NA,ANIMALIA,VU,133113
CORALS_Part3,133122,Anthozoa,Acropora plantaginea,SLB-93687,Acropora plantaginea,NA,NA,ANIMALIA,DD,133122
CORALS_Part1,133125,Anthozoa,Acropora fenneri,URM-Cn-4748,Acropora fenneri,NA,NA,ANIMALIA,DD,133125
CORALS_Part1,133127,Anthozoa,Symphyllia valenciennesii,URM-Cn-5896,Symphyllia valenciennesii,NA,NA,ANIMALIA,LC,133127
CORALS_Part1,133128,Anthozoa,Acropora pruinosa,URM-Cn-4812,Acropora pruinosa,NA,NA,ANIMALIA,DD,133128
CORALS_Part1,133129,Anthozoa,Astreopora ocellata,URM-Cn-4872,Astreopora ocellata,NA,NA,ANIMALIA,LC,133129
CORALS_Part1,133131,Anthozoa,Montipora friabilis,URM-Cn-4903,Montipora friabilis,NA,NA,ANIMALIA,VU,133131
CORALS_Part3,133132,Anthozoa,Acropora aspera,URM-Cn-4714,Acropora aspera,NA,NA,ANIMALIA,VU,133132
CORALS_Part1,133133,Anthozoa,Acropora abrolhosensis,URM-Cn-4708,Acropora abrolhosensis,NA,NA,ANIMALIA,VU,133133
CORALS_Part3,133134,Anthozoa,Montastraea annularis,URM-Cn-5592,Montastraea annularis,NA,NA,ANIMALIA,EN,133134
CORALS_Part3,133142,Anthozoa,Cladocora caespitosa,URM-Cn-5096,Cladocora caespitosa,NA,NA,ANIMALIA,EN,133142
CORALS_Part1,133144,Hydrozoa,Millepora alcicornis,W-Hyd-210726,Millepora alcicornis,NA,NA,ANIMALIA,LC,133144
CORALS_Part1,133145,Anthozoa,Stylocoeniella cocosensis,URM-Cn-5008,Stylocoeniella cocosensis,NA,NA,ANIMALIA,VU,133145
