kingdom,phylum,class_iucn,iucn_sid,iucn_sciname,iucn_sid_other,redlist_category,am_sid,am_sciname,class_am,am_sid_old
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660175,Dardanus pedunculatus,Malacostraca,ITS-660175
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660176,Dardanus sanguinocarpus,Malacostraca,ITS-660176
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660179,Lithodes aequispinus,Malacostraca,ITS-660179
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660180,Lithodes longispina,Malacostraca,ITS-660180
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660182,Neolithodes diomedeae,Malacostraca,ITS-660182
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660194,Nematopagurus kosiensis,Malacostraca,ITS-660194
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660195,Nematopagurus spinulosensoris,Malacostraca,ITS-660195
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660197,Pagurixus nomurai,Malacostraca,ITS-660197
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660202,Pygmaeopagurus hadrochirus,Malacostraca,ITS-660202
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660203,Pylopaguropsis keijii,Malacostraca,ITS-660203
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660209,Oncopagurus indicus,Malacostraca,ITS-660209
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660212,Paragiopagurus rugosus,Malacostraca,ITS-660212
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660213,Paragiopagurus ruticheles,Malacostraca,ITS-660213
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660214,Paragiopagurus tuberculosus,Malacostraca,ITS-660214
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660216,Strobopagurus gracilipes,Malacostraca,ITS-660216
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660217,Sympagurus affinis,Malacostraca,ITS-660217
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660218,Sympagurus dofleini,Malacostraca,ITS-660218
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660222,Munida andamanica,Malacostraca,ITS-660222
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660224,Eumunida smithii,Malacostraca,ITS-660224
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660226,Eumunida laevimana,Malacostraca,ITS-660226
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660230,Agononida normani,Malacostraca,ITS-660230
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-660235,Paralomis haigae,Malacostraca,ITS-660235
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-667088,Acrocalanus gibber,Maxillopoda,ITS-667088
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-667657,Aphotopontius forcipatus,Maxillopoda,ITS-667657
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-667658,Benthoxynus spiculifer,Maxillopoda,ITS-667658
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-667660,Stygiopontius quadrispinosus,Maxillopoda,ITS-667660
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682544,Bathysquilla microps,Malacostraca,ITS-682544
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682546,Gonodactylaceus falcatus,Malacostraca,ITS-682546
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682550,Neogonodactylus curacaoensis,Malacostraca,ITS-682550
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682552,Neogonodactylus oerstedii,Malacostraca,ITS-682552
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682558,Odontodactylus hawaiiensis,Malacostraca,ITS-682558
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682559,Echinosquilla guerinii,Malacostraca,ITS-682559
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682561,Pseudosquillisma oculata,Malacostraca,ITS-682561
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682564,Lysiosquillina maculata,Malacostraca,ITS-682564
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682565,Acanthosquilla multifasciata,Malacostraca,ITS-682565
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682567,Bigelowina biminiensis,Malacostraca,ITS-682567
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682579,Pullosquilla litoralis,Malacostraca,ITS-682579
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682581,Heterosquilloides insignis,Malacostraca,ITS-682581
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682584,Tetrasquilla mccullochae,Malacostraca,ITS-682584
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682585,Alima neptuni,Malacostraca,ITS-682585
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682586,Busquilla plantei,Malacostraca,ITS-682586
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682587,Busquilla quadraticauda,Malacostraca,ITS-682587
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682593,Oratosquilla fabricii,Malacostraca,ITS-682593
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682610,Eucopia hanseni,Malacostraca,ITS-682610
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682611,Eucopia major,Malacostraca,ITS-682611
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682635,Siriella thompsonii,Malacostraca,ITS-682635
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682680,Haplostylus lobatus,Malacostraca,ITS-682680
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682683,Haplostylus normani,Malacostraca,ITS-682683
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682701,Leptomysis heterophila,Malacostraca,ITS-682701
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682825,Arachnomysis leuckartii,Malacostraca,ITS-682825
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-682886,Heteromysis norvegica,Malacostraca,ITS-682886
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-683010,Leptomysis buergii,Malacostraca,ITS-683010
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-683744,Triebelina sertata,Ostracoda,ITS-683744
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-684131,Legitimocythere acanthoderma,Ostracoda,ITS-684131
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-684317,Conchoecia spinifera,Ostracoda,ITS-684317
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-684401,Conchoecia oblonga,Ostracoda,ITS-684401
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-684695,Sergia tenuiremis,Malacostraca,ITS-684695
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708717,Loxosomella varians,Not assigned,ITS-708717
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708792,Loxosoma agile,Not assigned,ITS-708792
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708794,Loxosomella nordgaardi,Not assigned,ITS-708794
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708795,Loxosoma pectinaricola,Not assigned,ITS-708795
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708798,Loxosomella similis,Not assigned,ITS-708798
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708799,Loxosomella polita,Not assigned,ITS-708799
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708801,Loxosomella harmeri,Not assigned,ITS-708801
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708803,Loxosomella nitschei,Not assigned,ITS-708803
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708804,Loxosoma murmanica,Not assigned,ITS-708804
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708805,Loxosomella phascolosomata,Not assigned,ITS-708805
ANIMALIA,Kamptozoa,NA,NA,NA,NA,aquamaps_only,ITS-708887,Loxosomella obesa,Not assigned,ITS-708887
ANIMALIA,Mollusca,NA,NA,NA,NA,aquamaps_only,ITS-73297,Nucella lapillus,Gastropoda,W-Msc-140403
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772518,Onchnesoma magnibathum,Sipunculidea,ITS-772518
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772520,Phascolion caupo,Sipunculidea,ITS-772520
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772521,Phascolion cirratum,Sipunculidea,ITS-772521
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772523,Phascolion medusae,Sipunculidea,ITS-772523
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772538,Apionsoma trichocephalus,Phascolosomatidea,ITS-772538
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772540,Aspidosiphon gosnoldi,Phascolosomatidea,ITS-772540
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772541,Phascolosoma turnerae,Phascolosomatidea,ITS-772541
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772544,Apionsoma misakianum,Phascolosomatidea,ITS-772544
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772548,Phascolopsis gouldii,Sipunculidea,ITS-772548
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772549,Nephasoma confusum,Sipunculidea,ITS-772549
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772550,Nephasoma constrictum,Sipunculidea,ITS-772550
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772551,Nephasoma constricticervix,Sipunculidea,ITS-772551
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772552,Nephasoma cutleri,Sipunculidea,ITS-772552
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772555,Nephasoma minutum,Sipunculidea,ITS-772555
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772559,Nephasoma rimicola,Sipunculidea,ITS-772559
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772560,Nephasoma rutilofuscum,Sipunculidea,ITS-772560
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772569,Thysanocardia catharinae,Sipunculidea,ITS-772569
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772572,Phascolosoma agassizii,Phascolosomatidea,ITS-772572
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772574,Phascolion pacificum,Sipunculidea,ITS-772574
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772578,Apionsoma murinae,Phascolosomatidea,ITS-772578
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772582,Thysanocardia procera,Sipunculidea,ITS-772582
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772588,Aspidosiphon mexicanus,Phascolosomatidea,ITS-772588
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772589,Aspidosiphon thomassini,Phascolosomatidea,ITS-772589
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772590,Aspidosiphon venabulum,Phascolosomatidea,ITS-772590
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772591,Aspidosiphon fischeri,Phascolosomatidea,ITS-772591
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772593,Aspidosiphon tenuis,Phascolosomatidea,ITS-772593
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772594,Aspidosiphon steenstrupii,Phascolosomatidea,ITS-772594
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772610,Apionsoma pectinatum,Phascolosomatidea,ITS-772610
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772615,Antillesoma antillarum,Phascolosomatidea,ITS-772615
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772628,Phascolion cryptum,Sipunculidea,ITS-772628
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772629,Phascolion strombus,Sipunculidea,ITS-772629
ANIMALIA,Sipuncula,NA,NA,NA,NA,aquamaps_only,ITS-772632,Sipunculus longipapillosus,Sipunculidea,ITS-772632
ANIMALIA,Chordata,NA,NA,NA,NA,aquamaps_only,ITS-773729,Rhinella marina,Amphibia,ITS-773729
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-84206,Skogsbergia lerneri,Ostracoda,ITS-84206
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-84214,Macrocypridina castanea,Ostracoda,ITS-84214
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-84363,Harbansus paucichelatus,Ostracoda,ITS-84363
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-84714,Cyprideis torosa,Ostracoda,ITS-84714
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85107,Xestoleberis aurantia,Ostracoda,ITS-85107
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85272,Calanus finmarchicus,Maxillopoda,ITS-85272
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85314,Eucalanus subcrassus,Maxillopoda,ITS-85314
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85323,Paracalanus parvus,Maxillopoda,ITS-85323
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85324,Paracalanus crassirostris,Maxillopoda,ITS-85324
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85328,Paracalanus aculeatus,Maxillopoda,ITS-85328
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85540,Euchaeta marina,Maxillopoda,ITS-85540
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85765,Centropages furcatus,Maxillopoda,ITS-85765
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85876,Temora discaudata,Maxillopoda,ITS-85876
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-85878,Temora turbinata,Maxillopoda,ITS-85878
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-86045,Labidocera pavo,Maxillopoda,ITS-86045
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-86046,Labidocera wollastoni,Maxillopoda,ITS-86046
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-86051,Labidocera kroyeri,Maxillopoda,ITS-86051
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-86210,Microsetella rosea,Maxillopoda,ITS-86210
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-86546,Euterpina acutifrons,Maxillopoda,ITS-86546
BACTERIA,Cyanobacteria,NA,NA,NA,NA,aquamaps_only,ITS-872,Lyngbya aestuarii,Not assigned,ITS-872
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-87294,Aegisthus mucronatus,Maxillopoda,ITS-87294
BACTERIA,Cyanobacteria,NA,NA,NA,NA,aquamaps_only,ITS-873,Lyngbya confervoides,Not assigned,ITS-873
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88370,Macrosetella gracilis,Maxillopoda,ITS-88370
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88553,Oncaea media,Maxillopoda,ITS-88553
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88804,Oithona plumifera,Maxillopoda,ITS-88804
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88813,Oithona nana,Maxillopoda,ITS-88813
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88834,Sapphirina nigromaculata,Maxillopoda,ITS-88834
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-88847,Copilia mirabilis,Maxillopoda,ITS-88847
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89454,Ornatoscalpellum gibberum,Maxillopoda,ITS-89454
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89476,Pollicipes polymerus,Maxillopoda,ITS-89476
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89514,Amigdoscalpellum vitreum,Maxillopoda,ITS-89514
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89520,Arcoscalpellum michelottianum,Maxillopoda,ITS-89520
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89549,Smilium scorpio,Maxillopoda,ITS-89549
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89550,Smilium sinense,Maxillopoda,ITS-89550
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89553,Smilium acutum,Maxillopoda,ITS-89553
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89556,Heteralepas cornuta,Maxillopoda,ITS-89556
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89561,Lepas anatifera,Maxillopoda,ITS-89561
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89566,Lepas anserifera,Maxillopoda,ITS-89566
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89580,Octolasmis lowei,Maxillopoda,ITS-89580
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89606,Balanus crenatus,Maxillopoda,ITS-89606
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89622,Balanus improvisus,Maxillopoda,ITS-89622
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89628,Balanus trigonus,Maxillopoda,ITS-89628
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89636,Amphibalanus subalbidus,Maxillopoda,ITS-89636
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89640,Balanus laevis,Maxillopoda,ITS-89640
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89649,Chelonibia patula,Maxillopoda,ITS-89649
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89650,Chelonibia testudinaria,Maxillopoda,ITS-89650
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89654,Acasta cyathus,Maxillopoda,ITS-89654
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89658,Megabalanus californicus,Maxillopoda,ITS-89658
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89727,Trypetesa lampas,Maxillopoda,ITS-89727
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89818,Gnathophausia zoea,Malacostraca,ITS-89818
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89850,Eucopia unguiculata,Malacostraca,ITS-89850
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89887,Acanthomysis longicornis,Malacostraca,ITS-89887
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89928,Boreomysis arctica,Malacostraca,ITS-89928
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89948,Boreomysis megalops,Malacostraca,ITS-89948
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89964,Euchaetomera tenuis,Malacostraca,ITS-89964
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-89965,Euchaetomera glyphidophthalmica,Malacostraca,ITS-89965
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90036,Mysidella typica,Malacostraca,ITS-90036
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90079,Parerythrops obesa,Malacostraca,ITS-90079
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90125,Pseudomma nanum,Malacostraca,ITS-90125
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90132,Pseudomma affine,Malacostraca,ITS-90132
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90145,Mysidopsis gibbosa,Malacostraca,ITS-90145
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90170,Mysidopsis angusta,Malacostraca,ITS-90170
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90185,Erythrops erythrophthalma,Malacostraca,ITS-90185
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90188,Erythrops africana,Malacostraca,ITS-90188
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90190,Erythrops elegans,Malacostraca,ITS-90190
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90194,Erythrops minuta,Malacostraca,ITS-90194
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90198,Erythrops serrata,Malacostraca,ITS-90198
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90210,Siriella armata,Malacostraca,ITS-90210
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90216,Siriella clausi,Malacostraca,ITS-90216
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90228,Siriella jaltensis,Malacostraca,ITS-90228
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90238,Siriella norvegica,Malacostraca,ITS-90238
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90254,Siriella vulgaris,Malacostraca,ITS-90254
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90280,Anchialina agilis,Malacostraca,ITS-90280
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90284,Anchialina grossa,Malacostraca,ITS-90284
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90298,Mesopodopsis slabberi,Malacostraca,ITS-90298
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90304,Paramysis arenosa,Malacostraca,ITS-90304
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90344,Hemisiriella parva,Malacostraca,ITS-90344
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90388,Gastrosaccus sanctus,Malacostraca,ITS-90388
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90390,Gastrosaccus spinifer,Malacostraca,ITS-90390
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90492,Parapseudomma calloplura,Malacostraca,ITS-90492
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90524,Mysidetes farrani,Malacostraca,ITS-90524
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90531,Schistomysis spiritus,Malacostraca,ITS-90531
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90565,Hemimysis speluncola,Malacostraca,ITS-90565
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90567,Hemimysis lamornae,Malacostraca,ITS-90567
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90569,Hemimysis abyssicola,Malacostraca,ITS-90569
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90681,Leptomysis megalops,Malacostraca,ITS-90681
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90682,Leptomysis mediterranea,Malacostraca,ITS-90682
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90683,Leptomysis lingvura,Malacostraca,ITS-90683
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-90684,Leptomysis gracilis,Malacostraca,ITS-90684
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93329,Ampelisca abdita,Malacostraca,ITS-93329
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93330,Ampelisca vadorum,Malacostraca,ITS-93330
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93332,Ampelisca agassizi,Malacostraca,ITS-93332
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93340,Ampelisca aequicornis,Malacostraca,ITS-93340
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93341,Ampelisca spinipes,Malacostraca,ITS-93341
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93343,Ampelisca brevicornis,Malacostraca,ITS-93343
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93352,Ampelisca romigi,Malacostraca,ITS-93352
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93436,Anamixis hanseni,Malacostraca,ITS-93436
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93579,Colomastix lunalilo,Malacostraca,ITS-93579
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93666,Dexamine spinosa,Malacostraca,ITS-93666
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93775,Gammarus locusta,Malacostraca,ITS-93775
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93786,Gammarus oceanicus,Malacostraca,ITS-93786
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93812,Melita nitida,Malacostraca,ITS-93812
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93848,Dulichiella appendiculata,Malacostraca,ITS-93848
ANIMALIA,Arthropoda,NA,NA,NA,NA,aquamaps_only,ITS-93978,Urothoe poseidonis,Malacostraca,ITS-93978
