species_id,sciname,kingdom,phylum,class
W-Msc-139437,Cuspidaria arctica,Animalia,Mollusca,Bivalvia
W-Msc-139445,Cuspidaria glacialis,Animalia,Mollusca,Bivalvia
W-Msc-139447,Cuspidaria jeffreysi,Animalia,Mollusca,Bivalvia
W-Msc-139453,Cuspidaria rostrata,Animalia,Mollusca,Bivalvia
W-Msc-139454,Cuspidaria subtorta,Animalia,Mollusca,Bivalvia
W-Msc-139474,Cylichna alba,Animalia,Mollusca,Gastropoda
W-Msc-139476,Cylichna cylindracea,Animalia,Mollusca,Gastropoda
W-Msc-139478,Cylichna occulta,Animalia,Mollusca,Gastropoda
W-Msc-139488,Scaphander lignarius,Animalia,Mollusca,Gastropoda
W-Msc-139489,Scaphander nobilis,Animalia,Mollusca,Gastropoda
W-Msc-139490,Scaphander punctostriatus,Animalia,Mollusca,Gastropoda
W-Msc-139500,Purpuradusta gracilis,Animalia,Mollusca,Gastropoda
W-Msc-139519,Dendrodoris nigra,Animalia,Mollusca,Gastropoda
W-Msc-139523,Dendronotus frondosus,Animalia,Mollusca,Gastropoda
W-Msc-139525,Dendronotus robustus,Animalia,Mollusca,Gastropoda
W-Msc-139553,Diaphana hiemalis,Animalia,Mollusca,Gastropoda
W-Msc-139557,Diaphana minuta,Animalia,Mollusca,Gastropoda
W-Msc-139580,Geitodoris planata,Animalia,Mollusca,Gastropoda
W-Msc-139594,Notarchus indicus,Animalia,Mollusca,Gastropoda
W-Msc-139601,Donax semistriatus,Animalia,Mollusca,Bivalvia
W-Msc-139602,Donax trunculus,Animalia,Mollusca,Bivalvia
W-Msc-139603,Donax venustus,Animalia,Mollusca,Bivalvia
W-Msc-139604,Donax vittatus,Animalia,Mollusca,Bivalvia
W-Msc-139610,Nematomenia banyulensis,Animalia,Mollusca,Aplacophora
W-Msc-139623,Doris verrucosa,Animalia,Mollusca,Gastropoda
W-Msc-139679,Elysia flava,Animalia,Mollusca,Gastropoda
W-Msc-139682,Elysia ornata,Animalia,Mollusca,Gastropoda
W-Msc-139688,Abralia veranyi,Animalia,Mollusca,Cephalopoda
W-Msc-139701,Opalia acus,Animalia,Mollusca,Gastropoda
W-Msc-139712,Eccliseogyra nitida,Animalia,Mollusca,Gastropoda
W-Msc-139720,Epitonium dallianum,Animalia,Mollusca,Gastropoda
W-Msc-139750,Opalia crenata,Animalia,Mollusca,Gastropoda
W-Msc-139765,Eubranchus exiguus,Animalia,Mollusca,Gastropoda
W-Msc-139805,Eulima glabra,Animalia,Mollusca,Gastropoda
W-Msc-139832,Melanella alba,Animalia,Mollusca,Gastropoda
W-Msc-139908,Facelina bostoniensis,Animalia,Mollusca,Gastropoda
W-Msc-139943,Firoloida desmarestia,Animalia,Mollusca,Gastropoda
W-Msc-139944,Pterotrachea coronata,Animalia,Mollusca,Gastropoda
W-Msc-139945,Pterotrachea hippocampus,Animalia,Mollusca,Gastropoda
W-Msc-139947,Pterotrachea scutata,Animalia,Mollusca,Gastropoda
W-Msc-139966,Emarginula sicula,Animalia,Mollusca,Gastropoda
W-Msc-139969,Emarginula tuberculosa,Animalia,Mollusca,Gastropoda
W-Msc-139975,Puncturella noachina,Animalia,Mollusca,Gastropoda
W-Msc-139994,Flabellina pellucida,Animalia,Mollusca,Gastropoda
W-Msc-139995,Flabellina rubrolineata,Animalia,Mollusca,Gastropoda
W-Msc-140024,Glycymeris bimaculata,Animalia,Mollusca,Bivalvia
W-Msc-140025,Glycymeris glycymeris,Animalia,Mollusca,Bivalvia
W-Msc-140048,Neopycnodonte cochlear,Animalia,Mollusca,Bivalvia
W-Msc-140059,Haliotis tuberculata,Animalia,Mollusca,Gastropoda
W-Msc-140067,Atys macandrewi,Animalia,Mollusca,Gastropoda
W-Msc-140071,Haminoea elegans,Animalia,Mollusca,Gastropoda
W-Msc-140082,Hanleya hanleyi,Animalia,Mollusca,Polyplacophora
W-Msc-140088,Aplysiopsis formosa,Animalia,Mollusca,Gastropoda
W-Msc-140103,Hiatella arctica,Animalia,Mollusca,Bivalvia
W-Msc-140109,Hipponix conicus,Animalia,Mollusca,Gastropoda
W-Msc-140111,Histioteuthis bonnellii,Animalia,Mollusca,Cephalopoda
W-Msc-140120,Hydatina vesicaria,Animalia,Mollusca,Gastropoda
W-Msc-140121,Micromelo undatus,Animalia,Mollusca,Gastropoda
W-Msc-140132,Callochiton septemvalvis,Animalia,Mollusca,Polyplacophora
W-Msc-140139,Ischnochiton rissoi,Animalia,Mollusca,Polyplacophora
W-Msc-140143,Lepidochitona cinerea,Animalia,Mollusca,Polyplacophora
W-Msc-140151,Tonicella marmorea,Animalia,Mollusca,Polyplacophora
W-Msc-140152,Tonicella rubra,Animalia,Mollusca,Polyplacophora
W-Msc-140155,Janthina janthina,Animalia,Mollusca,Gastropoda
W-Msc-140161,Kellia suborbicularis,Animalia,Mollusca,Bivalvia
W-Msc-140167,Lacuna crassior,Animalia,Mollusca,Gastropoda
W-Msc-140168,Lacuna pallidula,Animalia,Mollusca,Gastropoda
W-Msc-140170,Lacuna vincta,Animalia,Mollusca,Gastropoda
W-Msc-140173,Lamellaria perspicua,Animalia,Mollusca,Gastropoda
W-Msc-140175,Marsenina glabra,Animalia,Mollusca,Gastropoda
W-Msc-140187,Lepeta caeca,Animalia,Mollusca,Gastropoda
W-Msc-140194,Lepidopleurus cajetanus,Animalia,Mollusca,Polyplacophora
W-Msc-140197,Leptochiton alveolus,Animalia,Mollusca,Polyplacophora
W-Msc-140199,Leptochiton asellus,Animalia,Mollusca,Polyplacophora
W-Msc-140201,Leptochiton cancellatus,Animalia,Mollusca,Polyplacophora
W-Msc-140210,Leptochiton sarsi,Animalia,Mollusca,Polyplacophora
W-Msc-140223,Limacina helicina,Animalia,Mollusca,Gastropoda
W-Msc-140224,Limacina helicoides,Animalia,Mollusca,Gastropoda
W-Msc-140227,Limacina retroversa,Animalia,Mollusca,Gastropoda
W-Msc-140228,Limacina trochiformis,Animalia,Mollusca,Gastropoda
W-Msc-140233,Lima lima,Animalia,Mollusca,Bivalvia
W-Msc-140238,Limatula hyperborea,Animalia,Mollusca,Bivalvia
W-Msc-140242,Limatula subauriculata,Animalia,Mollusca,Bivalvia
W-Msc-140249,Scutopus robustus,Animalia,Mollusca,Aplacophora
W-Msc-140250,Scutopus ventrolineatus,Animalia,Mollusca,Aplacophora
W-Msc-140252,Limopsis aurita,Animalia,Mollusca,Bivalvia
W-Msc-140253,Limopsis cristata,Animalia,Mollusca,Bivalvia
W-Msc-140258,Litiopa melanostoma,Animalia,Mollusca,Gastropoda
W-Msc-140262,Littorina littorea,Animalia,Mollusca,Gastropoda
W-Msc-140263,Littorina obtusata,Animalia,Mollusca,Gastropoda
W-Msc-140264,Littorina saxatilis,Animalia,Mollusca,Gastropoda
W-Msc-140266,Melarhaphe neritoides,Animalia,Mollusca,Gastropoda
W-Msc-140271,Loligo vulgaris,Animalia,Mollusca,Cephalopoda
W-Msc-140275,Erginus rubellus,Animalia,Mollusca,Gastropoda
W-Msc-140278,Ctena decussata,Animalia,Mollusca,Bivalvia
W-Msc-140282,Lucinella divaricata,Animalia,Mollusca,Bivalvia
W-Msc-140287,Myrtea spinifera,Animalia,Mollusca,Bivalvia
W-Msc-140294,Lutraria angustior,Animalia,Mollusca,Bivalvia
W-Msc-140295,Lutraria lutraria,Animalia,Mollusca,Bivalvia
W-Msc-140299,Mactra stultorum,Animalia,Mollusca,Bivalvia
W-Msc-140300,Spisula elliptica,Animalia,Mollusca,Bivalvia
W-Msc-140301,Spisula solida,Animalia,Mollusca,Bivalvia
W-Msc-140349,Atactodea striata,Animalia,Mollusca,Bivalvia
W-Msc-140365,Devonia perrieri,Animalia,Mollusca,Bivalvia
W-Msc-140389,Bolinus brandaris,Animalia,Mollusca,Gastropoda
W-Msc-140396,Hexaplex trunculus,Animalia,Mollusca,Gastropoda
W-Msc-140403,Nucella lapillus,Animalia,Mollusca,Gastropoda
W-Msc-140415,Rapana rapiformis,Animalia,Mollusca,Gastropoda
W-Msc-140416,Rapana venosa,Animalia,Mollusca,Gastropoda
W-Msc-140417,Stramonita haemastoma,Animalia,Mollusca,Gastropoda
W-Msc-140429,Urosalpinx cinerea,Animalia,Mollusca,Gastropoda
W-Msc-140430,Mya arenaria,Animalia,Mollusca,Bivalvia
W-Msc-140431,Mya truncata,Animalia,Mollusca,Bivalvia
W-Msc-140435,Amygdalum politum,Animalia,Mollusca,Bivalvia
W-Msc-140436,Bathymodiolus azoricus,Animalia,Mollusca,Bivalvia
W-Msc-140437,Brachidontes pharaonis,Animalia,Mollusca,Bivalvia
W-Msc-140440,Crenella decussata,Animalia,Mollusca,Bivalvia
W-Msc-140452,Gregariella petagnae,Animalia,Mollusca,Bivalvia
W-Msc-140459,Lithophaga lithophaga,Animalia,Mollusca,Bivalvia
W-Msc-140461,Modiolula phaseolina,Animalia,Mollusca,Bivalvia
W-Msc-140463,Modiolus auriculatus,Animalia,Mollusca,Bivalvia
W-Msc-140464,Modiolus barbatus,Animalia,Mollusca,Bivalvia
W-Msc-140467,Modiolus modiolus,Animalia,Mollusca,Bivalvia
W-Msc-140471,Musculus costulatus,Animalia,Mollusca,Bivalvia
W-Msc-140472,Musculus discors,Animalia,Mollusca,Bivalvia
W-Msc-140474,Musculus niger,Animalia,Mollusca,Bivalvia
W-Msc-140480,Mytilus edulis,Animalia,Mollusca,Bivalvia
W-Msc-140481,Mytilus galloprovincialis,Animalia,Mollusca,Bivalvia
W-Msc-140483,Perna perna,Animalia,Mollusca,Bivalvia
W-Msc-140491,Nassarius arcularia,Animalia,Mollusca,Gastropoda
W-Msc-140503,Nassarius incrassatus,Animalia,Mollusca,Gastropoda
W-Msc-140508,Nassarius mutabilis,Animalia,Mollusca,Gastropoda
W-Msc-140521,Amauropsis islandica,Animalia,Mollusca,Gastropoda
W-Msc-140525,Cryptonatica affinis,Animalia,Mollusca,Gastropoda
W-Msc-140528,Euspira catena,Animalia,Mollusca,Gastropoda
W-Msc-140570,Smaragdia viridis,Animalia,Mollusca,Gastropoda
W-Msc-140571,Striarca lactea,Animalia,Mollusca,Bivalvia
W-Msc-140579,Nuculana pernula,Animalia,Mollusca,Bivalvia
W-Msc-140580,Brevinucula verrillii,Animalia,Mollusca,Bivalvia
W-Msc-140584,Ennucula tenuis,Animalia,Mollusca,Bivalvia
W-Msc-140588,Nucula hanleyi,Animalia,Mollusca,Bivalvia
W-Msc-140590,Nucula nucleus,Animalia,Mollusca,Bivalvia
W-Msc-140592,Nucula sulcata,Animalia,Mollusca,Bivalvia
W-Msc-140595,Finella pupoides,Animalia,Mollusca,Gastropoda
W-Msc-140596,Bathypolypus arcticus,Animalia,Mollusca,Cephalopoda
W-Msc-140598,Bathypolypus sponsalis,Animalia,Mollusca,Cephalopoda
W-Msc-140600,Eledone cirrhosa,Animalia,Mollusca,Cephalopoda
W-Msc-140601,Eledone moschata,Animalia,Mollusca,Cephalopoda
W-Msc-140604,Octopus salutii,Animalia,Mollusca,Cephalopoda
W-Msc-140605,Octopus vulgaris,Animalia,Mollusca,Cephalopoda
W-Msc-140606,Pteroctopus tetracirrhus,Animalia,Mollusca,Cephalopoda
W-Msc-140607,Scaeurgus unicirrhus,Animalia,Mollusca,Cephalopoda
W-Msc-140609,Taningia danae,Animalia,Mollusca,Cephalopoda
W-Msc-140616,Omalogyra atomus,Animalia,Mollusca,Gastropoda
W-Msc-140621,Illex coindetii,Animalia,Mollusca,Cephalopoda
W-Msc-140623,Sthenoteuthis pteropus,Animalia,Mollusca,Cephalopoda
W-Msc-140624,Todarodes sagittatus,Animalia,Mollusca,Cephalopoda
W-Msc-140625,Todaropsis eblanae,Animalia,Mollusca,Cephalopoda
W-Msc-140627,Acanthodoris pilosa,Animalia,Mollusca,Gastropoda
W-Msc-140629,Adalaria proxima,Animalia,Mollusca,Gastropoda
W-Msc-140640,Onchidoris muricata,Animalia,Mollusca,Gastropoda
W-Msc-140649,Onychoteuthis banksii,Animalia,Mollusca,Cephalopoda
W-Msc-140652,Opisthoteuthis agassizii,Animalia,Mollusca,Cephalopoda
W-Msc-140653,Opisthoteuthis grimaldii,Animalia,Mollusca,Cephalopoda
W-Msc-140656,Crassostrea gigas,Animalia,Mollusca,Bivalvia
W-Msc-140657,Crassostrea virginica,Animalia,Mollusca,Bivalvia
W-Msc-140658,Ostrea edulis,Animalia,Mollusca,Bivalvia
W-Msc-140673,Pandora glacialis,Animalia,Mollusca,Bivalvia
W-Msc-140674,Pandora inaequivalvis,Animalia,Mollusca,Bivalvia
W-Msc-140684,Patella ulyssiponensis,Animalia,Mollusca,Gastropoda
W-Msc-140687,Aequipecten opercularis,Animalia,Mollusca,Bivalvia
W-Msc-140692,Chlamys islandica,Animalia,Mollusca,Bivalvia
W-Msc-140702,Delectopecten vitreus,Animalia,Mollusca,Bivalvia
W-Msc-140703,Hyalopecten frigidus,Animalia,Mollusca,Bivalvia
W-Msc-140708,Palliolum incomparabile,Animalia,Mollusca,Bivalvia
W-Msc-140709,Palliolum striatum,Animalia,Mollusca,Bivalvia
W-Msc-140712,Pecten maximus,Animalia,Mollusca,Bivalvia
W-Msc-140721,Peracle diversa,Animalia,Mollusca,Gastropoda
W-Msc-140722,Peracle reticulata,Animalia,Mollusca,Gastropoda
W-Msc-140726,Distorsio perdistorta,Animalia,Mollusca,Gastropoda
W-Msc-140728,Mysia undata,Animalia,Mollusca,Bivalvia
W-Msc-140732,Ensis directus,Animalia,Mollusca,Bivalvia
W-Msc-140733,Ensis ensis,Animalia,Mollusca,Bivalvia
W-Msc-140735,Ensis siliqua,Animalia,Mollusca,Bivalvia
W-Msc-140744,Philine aperta,Animalia,Mollusca,Gastropoda
W-Msc-140759,Philine quadrata,Animalia,Mollusca,Gastropoda
W-Msc-140767,Barnea candida,Animalia,Mollusca,Bivalvia
W-Msc-140771,Zirfaea crispata,Animalia,Mollusca,Bivalvia
W-Msc-140779,Atrina pectinata,Animalia,Mollusca,Bivalvia
W-Msc-140780,Pinna nobilis,Animalia,Mollusca,Bivalvia
W-Msc-140781,Pinna rudis,Animalia,Mollusca,Bivalvia
W-Msc-140812,Berthella plumula,Animalia,Mollusca,Gastropoda
W-Msc-140814,Berthella stellata,Animalia,Mollusca,Gastropoda
W-Msc-140815,Berthellina citrina,Animalia,Mollusca,Gastropoda
W-Msc-140816,Berthellina engeli,Animalia,Mollusca,Gastropoda
W-Msc-140817,Pleurobranchaea inconspicua,Animalia,Mollusca,Gastropoda
W-Msc-140829,Issena pacifica,Animalia,Mollusca,Gastropoda
W-Msc-140835,Polycera hedgpethi,Animalia,Mollusca,Gastropoda
W-Msc-140838,Polycera quadrilineata,Animalia,Mollusca,Gastropoda
W-Msc-140843,Poromya granulata,Animalia,Mollusca,Bivalvia
W-Msc-140849,Prochaetoderma turnerae,Animalia,Mollusca,Aplacophora
W-Msc-140852,Prochaetoderma raduliferum,Animalia,Mollusca,Aplacophora
W-Msc-140854,Prochaetoderma clenchi,Animalia,Mollusca,Aplacophora
W-Msc-140857,Janolus hyalinus,Animalia,Mollusca,Gastropoda
W-Msc-140859,Dorymenia sarsii,Animalia,Mollusca,Aplacophora
W-Msc-140869,Gari depressa,Animalia,Mollusca,Bivalvia
W-Msc-140870,Gari fervensis,Animalia,Mollusca,Bivalvia
W-Msc-140891,Pteria hirundo,Animalia,Mollusca,Bivalvia
W-Msc-140974,Odostomella doliolum,Animalia,Mollusca,Gastropoda
W-Msc-141005,Odostomia nitens,Animalia,Mollusca,Gastropoda
W-Msc-141025,Odostomia unidentata,Animalia,Mollusca,Gastropoda
W-Msc-141054,Turbonilla amoena,Animalia,Mollusca,Gastropoda
W-Msc-141097,Pterygioteuthis giardi,Animalia,Mollusca,Cephalopoda
W-Msc-141101,Charonia lampas,Animalia,Mollusca,Gastropoda
W-Msc-141102,Charonia tritonis,Animalia,Mollusca,Gastropoda
W-Msc-141103,Cymatium aquatile,Animalia,Mollusca,Gastropoda
W-Msc-141115,Ranella olearius,Animalia,Mollusca,Gastropoda
W-Msc-141125,Pyrunculus ovatus,Animalia,Mollusca,Gastropoda
W-Msc-141134,Retusa obtusa,Animalia,Mollusca,Gastropoda
W-Msc-141138,Retusa truncatula,Animalia,Mollusca,Gastropoda
W-Msc-141143,Rhopalomenia aglaopheniae,Animalia,Mollusca,Aplacophora
W-Msc-141165,Alvania cancellata,Animalia,Mollusca,Gastropoda
W-Msc-141228,Alvania pseudoareolata,Animalia,Mollusca,Gastropoda
W-Msc-141235,Alvania scrobiculata,Animalia,Mollusca,Gastropoda
W-Msc-141261,Benthonella tenella,Animalia,Mollusca,Gastropoda
W-Msc-141283,Frigidoalvania janmayeni,Animalia,Mollusca,Gastropoda
W-Msc-141308,Onoba aculeus,Animalia,Mollusca,Gastropoda
W-Msc-141315,Onoba leptalea,Animalia,Mollusca,Gastropoda
W-Msc-141317,Onoba mighelsii,Animalia,Mollusca,Gastropoda
W-Msc-141424,Scrobicularia plana,Animalia,Mollusca,Bivalvia
W-Msc-141425,Scyllaea pelagica,Animalia,Mollusca,Gastropoda
W-Msc-141433,Abra alba,Animalia,Mollusca,Bivalvia
W-Msc-141442,Sepia bertheloti,Animalia,Mollusca,Cephalopoda
W-Msc-141444,Sepia officinalis,Animalia,Mollusca,Cephalopoda
W-Msc-141445,Sepia orbignyana,Animalia,Mollusca,Cephalopoda
W-Msc-141446,Heteroteuthis dispar,Animalia,Mollusca,Cephalopoda
W-Msc-141447,Neorossia caroli,Animalia,Mollusca,Cephalopoda
W-Msc-141448,Rondeletiola minor,Animalia,Mollusca,Cephalopoda
W-Msc-141449,Rossia macrosoma,Animalia,Mollusca,Cephalopoda
W-Msc-141450,Sepietta neglecta,Animalia,Mollusca,Cephalopoda
W-Msc-141452,Sepietta oweniana,Animalia,Mollusca,Cephalopoda
W-Msc-141453,Sepiola affinis,Animalia,Mollusca,Cephalopoda
W-Msc-141455,Sepiola aurantiaca,Animalia,Mollusca,Cephalopoda
W-Msc-141456,Sepiola intermedia,Animalia,Mollusca,Cephalopoda
W-Msc-141458,Sepiola robusta,Animalia,Mollusca,Cephalopoda
W-Msc-141532,Skenea trochoides,Animalia,Mollusca,Gastropoda
W-Msc-141539,Skeneopsis planorbis,Animalia,Mollusca,Gastropoda
W-Msc-141544,Solecurtus strigilatus,Animalia,Mollusca,Bivalvia
W-Msc-141548,Spirula spirula,Animalia,Mollusca,Cephalopoda
W-Msc-141549,Spondylus gaederopus,Animalia,Mollusca,Bivalvia
W-Msc-141550,Spondylus gussonii,Animalia,Mollusca,Bivalvia
W-Msc-141552,Spondylus spinosus,Animalia,Mollusca,Bivalvia
W-Msc-141565,Placida dendritica,Animalia,Mollusca,Gastropoda
W-Msc-141579,Macoma balthica,Animalia,Mollusca,Bivalvia
W-Msc-141580,Macoma calcarea,Animalia,Mollusca,Bivalvia
W-Msc-141600,Lyrodus pedicellatus,Animalia,Mollusca,Bivalvia
W-Msc-141607,Teredo navalis,Animalia,Mollusca,Bivalvia
W-Msc-141630,Cuthona perca,Animalia,Mollusca,Gastropoda
W-Msc-141636,Cuthona viridis,Animalia,Mollusca,Gastropoda
W-Msc-141652,Axinopsida orbiculata,Animalia,Mollusca,Bivalvia
W-Msc-141659,Thyasira equalis,Animalia,Mollusca,Bivalvia
W-Msc-141662,Thyasira flexuosa,Animalia,Mollusca,Bivalvia
W-Msc-141676,Thyasira succisa,Animalia,Mollusca,Bivalvia
W-Msc-141680,Thysanoteuthis rhombus,Animalia,Mollusca,Cephalopoda
W-Msc-141686,Eudolium bairdii,Animalia,Mollusca,Gastropoda
W-Msc-141687,Tonna galea,Animalia,Mollusca,Gastropoda
W-Msc-141694,Tremoctopus violaceus,Animalia,Mollusca,Cephalopoda
W-Msc-141710,Kaloplocamus ramosus,Animalia,Mollusca,Gastropoda
W-Msc-141714,Cosmotriphora melanura,Animalia,Mollusca,Gastropoda
W-Msc-141720,Monophorus perversus,Animalia,Mollusca,Gastropoda
W-Msc-141737,Tritonia nilsodhneri,Animalia,Mollusca,Gastropoda
W-Msc-141765,Calliostoma occidentale,Animalia,Mollusca,Gastropoda
W-Msc-141790,Gibbula magus,Animalia,Mollusca,Gastropoda
W-Msc-141819,Margarites costalis,Animalia,Mollusca,Gastropoda
W-Msc-141820,Margarites groenlandicus,Animalia,Mollusca,Gastropoda
W-Msc-141821,Margarites helicinus,Animalia,Mollusca,Gastropoda
W-Msc-141822,Margarites olivaceus,Animalia,Mollusca,Gastropoda
W-Msc-141823,Margarites vahlii,Animalia,Mollusca,Gastropoda
W-Msc-141840,Solariella obscura,Animalia,Mollusca,Gastropoda
W-Msc-141846,Solariella varicosa,Animalia,Mollusca,Gastropoda
W-Msc-141850,Truncatella subcylindrica,Animalia,Mollusca,Gastropoda
W-Msc-141859,Moelleria costulata,Animalia,Mollusca,Gastropoda
W-Msc-141866,Leucosyrinx verrillii,Animalia,Mollusca,Gastropoda
W-Msc-141872,Turritella communis,Animalia,Mollusca,Gastropoda
W-Msc-141875,Turtonia minuta,Animalia,Mollusca,Bivalvia
W-Msc-141879,Umbraculum umbraculum,Animalia,Mollusca,Gastropoda
W-Msc-141887,Vampyroteuthis infernalis,Animalia,Mollusca,Cephalopoda
W-Msc-141902,Velutina plicatilis,Animalia,Mollusca,Gastropoda
W-Msc-141905,Velutina velutina,Animalia,Mollusca,Gastropoda
W-Msc-141906,Callista chione,Animalia,Mollusca,Bivalvia
W-Msc-141907,Chamelea gallina,Animalia,Mollusca,Bivalvia
W-Msc-141909,Clausinella fasciata,Animalia,Mollusca,Bivalvia
W-Msc-141910,Clementia papyracea,Animalia,Mollusca,Bivalvia
W-Msc-141911,Dosinia exoleta,Animalia,Mollusca,Bivalvia
W-Msc-141912,Dosinia lupinus,Animalia,Mollusca,Bivalvia
W-Msc-141914,Gafrarium pectinatum,Animalia,Mollusca,Bivalvia
W-Msc-141918,Liocyma fluctuosa,Animalia,Mollusca,Bivalvia
W-Msc-141919,Mercenaria mercenaria,Animalia,Mollusca,Bivalvia
W-Msc-141936,Venus verrucosa,Animalia,Mollusca,Bivalvia
W-Msc-141962,Vitreledonella richardi,Animalia,Mollusca,Cephalopoda
W-Msc-141965,Cymbium olla,Animalia,Mollusca,Gastropoda
W-Msc-141983,Megayoldia thraciaeformis,Animalia,Mollusca,Bivalvia
W-Msc-141987,Portlandia arctica,Animalia,Mollusca,Bivalvia
W-Msc-141997,Yoldiella frigida,Animalia,Mollusca,Bivalvia
W-Msc-142002,Yoldiella lucida,Animalia,Mollusca,Bivalvia
W-Msc-142010,Yoldiella solidula,Animalia,Mollusca,Bivalvia
W-Msc-146791,Chaetoderma productum,Animalia,Mollusca,Aplacophora
W-Msc-146868,Cylichna magna,Animalia,Mollusca,Gastropoda
W-Msc-147456,Haliotis asinina,Animalia,Mollusca,Gastropoda
W-Msc-150457,Onchidoris bilamellata,Animalia,Mollusca,Gastropoda
W-Msc-152887,Loripes lucinalis,Animalia,Mollusca,Bivalvia
W-Msc-153063,Galiteuthis armata,Animalia,Mollusca,Cephalopoda
W-Msc-153067,Opisthoteuthis calypso,Animalia,Mollusca,Cephalopoda
W-Msc-153073,Grimpoteuthis challengeri,Animalia,Mollusca,Cephalopoda
W-Msc-153083,Rossia palpebrosa,Animalia,Mollusca,Cephalopoda
W-Msc-153087,Illex illecebrosus,Animalia,Mollusca,Cephalopoda
W-Msc-153093,Grimpoteuthis boylei,Animalia,Mollusca,Cephalopoda
W-Msc-153094,Grimpoteuthis wuelkeri,Animalia,Mollusca,Cephalopoda
W-Msc-153097,Gonatus fabricii,Animalia,Mollusca,Cephalopoda
W-Msc-153122,Stauroteuthis syrtensis,Animalia,Mollusca,Cephalopoda
W-Msc-153131,Alloteuthis subulata,Animalia,Mollusca,Cephalopoda
W-Msc-153380,Cuthona gymnota,Animalia,Mollusca,Gastropoda
W-Msc-153507,Flabellina verrucosa,Animalia,Mollusca,Gastropoda
W-Msc-153850,Euspira pallida,Animalia,Mollusca,Gastropoda
W-Msc-156105,Glycymeris pilosa,Animalia,Mollusca,Bivalvia
W-Msc-156225,Macoma loveni,Animalia,Mollusca,Bivalvia
W-Msc-156226,Macoma moesta,Animalia,Mollusca,Bivalvia
W-Msc-156383,Rossia moelleri,Animalia,Mollusca,Cephalopoda
W-Msc-156447,Tachyrhynchus reticulatus,Animalia,Mollusca,Gastropoda
W-Msc-156655,Haminoea solitaria,Animalia,Mollusca,Gastropoda
W-Msc-156668,Ringicula nitida,Animalia,Mollusca,Gastropoda
W-Msc-156711,Doriopsilla pharpa,Animalia,Mollusca,Gastropoda
W-Msc-156714,Flabellina gracilis,Animalia,Mollusca,Gastropoda
W-Msc-156715,Flabellina nobilis,Animalia,Mollusca,Gastropoda
W-Msc-156716,Flabellina salmonacea,Animalia,Mollusca,Gastropoda
W-Msc-156730,Abra lioica,Animalia,Mollusca,Bivalvia
W-Msc-156732,Aequipecten glyptus,Animalia,Mollusca,Bivalvia
W-Msc-156734,Anadara transversa,Animalia,Mollusca,Bivalvia
W-Msc-156742,Doto formosa,Animalia,Mollusca,Gastropoda
W-Msc-156744,Astarte castanea,Animalia,Mollusca,Bivalvia
W-Msc-156747,Astarte undata,Animalia,Mollusca,Bivalvia
